,Player No,Player Name,Position,Point,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
9,19,Moksri Chatchu-On ,OH,0,0,5,5,0.00,THA,SERVE,1,25,16035,1
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,SERVE,1,25,16035,1
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,SERVE,1,25,16035,1
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,SERVE,1,25,16035,1
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,SERVE,1,25,16035,1
0,1,Srithong Wipawee ,OH,1,0,3,4,25.00,THA,SERVE,2,26,16035,1
1,5,Nuekjang Thatdao ,MB,1,1,6,8,0.00,THA,SERVE,2,26,16035,1
2,19,Moksri Chatchu-On ,OH,1,1,3,5,0.00,THA,SERVE,2,26,16035,1
3,2,Pannoy Piyanut (C),L,0,0,0,0,,THA,SERVE,2,26,16035,1
4,3,Guedpard Pornpun ,S,0,0,3,3,0.00,THA,SERVE,2,26,16035,1
5,4,Kamlangmak Chitaporn ,MB,0,0,0,0,,THA,SERVE,2,26,16035,1
6,12,Bamrungsuk Hattaya ,MB,0,0,3,3,0.00,THA,SERVE,2,26,16035,1
7,16,Kokram Pimpichaya ,O,0,0,2,2,0.00,THA,SERVE,2,26,16035,1
8,17,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,SERVE,2,26,16035,1
9,18,Kongyot Ajcharaporn ,OH,0,0,0,0,,THA,SERVE,2,26,16035,1
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,SERVE,2,26,16035,1
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,SERVE,2,26,16035,1
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,SERVE,2,26,16035,1
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,SERVE,2,26,16035,1
0,16,Kokram Pimpichaya ,O,1,0,4,5,20.00,THA,SERVE,3,25,16035,1
1,1,Srithong Wipawee ,OH,0,0,5,5,0.00,THA,SERVE,3,25,16035,1
2,2,Pannoy Piyanut (C),L,0,0,0,0,,THA,SERVE,3,25,16035,1
3,3,Guedpard Pornpun ,S,0,0,2,2,0.00,THA,SERVE,3,25,16035,1
4,4,Kamlangmak Chitaporn ,MB,0,0,0,0,,THA,SERVE,3,25,16035,1
5,5,Nuekjang Thatdao ,MB,0,1,3,4,-25.00,THA,SERVE,3,25,16035,1
6,12,Bamrungsuk Hattaya ,MB,0,0,5,5,0.00,THA,SERVE,3,25,16035,1
7,17,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,SERVE,3,25,16035,1
8,18,Kongyot Ajcharaporn ,OH,0,0,0,0,,THA,SERVE,3,25,16035,1
9,19,Moksri Chatchu-On ,OH,0,0,4,4,0.00,THA,SERVE,3,25,16035,1
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,SERVE,3,25,16035,1
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,SERVE,3,25,16035,1
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,SERVE,3,25,16035,1
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,SERVE,3,25,16035,1
0,5,Korneluk Agnieszka ,MB,2,0,16,18,11.11,POL,SERVE,0,0,16036,
1,26,Wenerska Katarzyna ,S,2,0,22,24,8.33,POL,SERVE,0,0,16036,
2,15,Czyrnianska Martyna ,OH,1,3,12,16,-12.50,POL,SERVE,0,0,16036,
3,95,Jurczyk Magdalena ,MB,1,0,10,11,9.09,POL,SERVE,0,0,16036,
4,1,Stenzel Maria ,L,0,0,0,0,,POL,SERVE,0,0,16036,
5,6,Witkowska Kamila (C),MB,0,0,0,0,,POL,SERVE,0,0,16036,
6,7,Galkowska Monika ,O,0,0,0,0,,POL,SERVE,0,0,16036,
7,9,Stysiak Magdalena ,O,0,2,9,11,-18.18,POL,SERVE,0,0,16036,
8,10,Fedusio Monika ,OH,0,0,0,0,,POL,SERVE,0,0,16036,
9,11,Lukasik Martyna ,OH,0,2,9,11,-18.18,POL,SERVE,0,0,16036,
10,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,SERVE,0,0,16036,
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,SERVE,0,0,16036,
12,30,Rozanski Olivia ,OH,0,0,3,3,0.00,POL,SERVE,0,0,16036,
13,62,Nowicka Julia ,S,0,0,1,1,0.00,POL,SERVE,0,0,16036,
0,1,Stenzel Maria ,L,0,0,0,0,,POL,SERVE,1,21,16036,0
1,5,Korneluk Agnieszka ,MB,0,0,3,3,0.00,POL,SERVE,1,21,16036,0
2,6,Witkowska Kamila (C),MB,0,0,0,0,,POL,SERVE,1,21,16036,0
3,7,Galkowska Monika ,O,0,0,0,0,,POL,SERVE,1,21,16036,0
4,9,Stysiak Magdalena ,O,0,0,3,3,0.00,POL,SERVE,1,21,16036,0
5,10,Fedusio Monika ,OH,0,0,0,0,,POL,SERVE,1,21,16036,0
6,11,Lukasik Martyna ,OH,0,1,3,4,-25.00,POL,SERVE,1,21,16036,0
7,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,SERVE,1,21,16036,0
8,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,SERVE,1,21,16036,0
9,26,Wenerska Katarzyna ,S,0,0,6,6,0.00,POL,SERVE,1,21,16036,0
10,27,Pacak Joanna ,MB,0,0,0,0,,POL,SERVE,1,21,16036,0
11,30,Rozanski Olivia ,OH,0,0,3,3,0.00,POL,SERVE,1,21,16036,0
12,62,Nowicka Julia ,S,0,0,0,0,,POL,SERVE,1,21,16036,0
13,95,Jurczyk Magdalena ,MB,0,0,3,3,0.00,POL,SERVE,1,21,16036,0
0,26,Wenerska Katarzyna ,S,1,0,3,4,25.00,POL,SERVE,2,25,16036,1
1,1,Stenzel Maria ,L,0,0,0,0,,POL,SERVE,2,25,16036,1
2,5,Korneluk Agnieszka ,MB,0,0,8,8,0.00,POL,SERVE,2,25,16036,1
3,6,Witkowska Kamila (C),MB,0,0,0,0,,POL,SERVE,2,25,16036,1
4,7,Galkowska Monika ,O,0,0,0,0,,POL,SERVE,2,25,16036,1
5,9,Stysiak Magdalena ,O,0,1,3,4,-25.00,POL,SERVE,2,25,16036,1
6,10,Fedusio Monika ,OH,0,0,0,0,,POL,SERVE,2,25,16036,1
7,11,Lukasik Martyna ,OH,0,1,1,2,-50.00,POL,SERVE,2,25,16036,1
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,SERVE,2,25,16036,1
9,15,Czyrnianska Martyna ,OH,0,1,2,3,-33.33,POL,SERVE,2,25,16036,1
10,27,Pacak Joanna ,MB,0,0,0,0,,POL,SERVE,2,25,16036,1
11,30,Rozanski Olivia ,OH,0,0,0,0,,POL,SERVE,2,25,16036,1
12,62,Nowicka Julia ,S,0,0,0,0,,POL,SERVE,2,25,16036,1
13,95,Jurczyk Magdalena ,MB,0,0,3,3,0.00,POL,SERVE,2,25,16036,1
0,5,Korneluk Agnieszka ,MB,1,0,3,4,25.00,POL,SERVE,3,25,16036,1
1,15,Czyrnianska Martyna ,OH,1,0,6,7,14.29,POL,SERVE,3,25,16036,1
2,26,Wenerska Katarzyna ,S,1,0,7,8,12.50,POL,SERVE,3,25,16036,1
3,1,Stenzel Maria ,L,0,0,0,0,,POL,SERVE,3,25,16036,1
4,6,Witkowska Kamila (C),MB,0,0,0,0,,POL,SERVE,3,25,16036,1
5,7,Galkowska Monika ,O,0,0,0,0,,POL,SERVE,3,25,16036,1
6,9,Stysiak Magdalena ,O,0,0,2,2,0.00,POL,SERVE,3,25,16036,1
7,10,Fedusio Monika ,OH,0,0,0,0,,POL,SERVE,3,25,16036,1
8,11,Lukasik Martyna ,OH,0,0,2,2,0.00,POL,SERVE,3,25,16036,1
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,SERVE,3,25,16036,1
10,27,Pacak Joanna ,MB,0,0,0,0,,POL,SERVE,3,25,16036,1
11,30,Rozanski Olivia ,OH,0,0,0,0,,POL,SERVE,3,25,16036,1
12,62,Nowicka Julia ,S,0,0,1,1,0.00,POL,SERVE,3,25,16036,1
13,95,Jurczyk Magdalena ,MB,0,0,1,1,0.00,POL,SERVE,3,25,16036,1
0,5,Korneluk Agnieszka ,MB,1,0,2,3,33.33,POL,SERVE,4,25,16036,1
1,95,Jurczyk Magdalena ,MB,1,0,3,4,25.00,POL,SERVE,4,25,16036,1
2,1,Stenzel Maria ,L,0,0,0,0,,POL,SERVE,4,25,16036,1
3,6,Witkowska Kamila (C),MB,0,0,0,0,,POL,SERVE,4,25,16036,1
4,7,Galkowska Monika ,O,0,0,0,0,,POL,SERVE,4,25,16036,1
5,9,Stysiak Magdalena ,O,0,1,1,2,-50.00,POL,SERVE,4,25,16036,1
6,10,Fedusio Monika ,OH,0,0,0,0,,POL,SERVE,4,25,16036,1
7,11,Lukasik Martyna ,OH,0,0,3,3,0.00,POL,SERVE,4,25,16036,1
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,SERVE,4,25,16036,1
9,15,Czyrnianska Martyna ,OH,0,2,4,6,-33.33,POL,SERVE,4,25,16036,1
10,26,Wenerska Katarzyna ,S,0,0,6,6,0.00,POL,SERVE,4,25,16036,1
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,SERVE,4,25,16036,1
12,30,Rozanski Olivia ,OH,0,0,0,0,,POL,SERVE,4,25,16036,1
13,62,Nowicka Julia ,S,0,0,0,0,,POL,SERVE,4,25,16036,1
0,4,Bosio Francesca ,S,2,0,10,12,16.67,ITA,SERVE,0,0,16036,
1,15,Nwakalor Sylvia Chinelo ,O,1,1,10,12,0.00,ITA,SERVE,0,0,16036,
2,19,Squarcini Federica ,MB,1,5,4,10,-40.00,ITA,SERVE,0,0,16036,
3,21,Omoruyi Oghosasere Loveth ,OH,1,1,13,15,0.00,ITA,SERVE,0,0,16036,
4,2,Degradi Alice Carlotta ,OH,0,4,3,7,-57.14,ITA,SERVE,0,0,16036,
5,5,Battistoni Ilaria ,S,0,0,3,3,0.00,ITA,SERVE,0,0,16036,
6,11,Danesi Anna ,MB,0,0,10,10,0.00,ITA,SERVE,0,0,16036,
7,12,Mazzaro Alessia ,MB,0,0,1,1,0.00,ITA,SERVE,0,0,16036,
8,16,D'Odorico Sofia ,OH,0,2,4,6,-33.33,ITA,SERVE,0,0,16036,
9,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,ITA,SERVE,0,0,16036,
10,22,Panetoni Sara ,L,0,0,0,0,,ITA,SERVE,0,0,16036,
11,32,Malual Adhuoljok John Majak ,O,0,1,1,2,-50.00,ITA,SERVE,0,0,16036,
12,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,ITA,SERVE,0,0,16036,
0,4,Bosio Francesca ,S,1,0,3,4,25.00,ITA,SERVE,1,25,16036,1
1,15,Nwakalor Sylvia Chinelo ,O,1,0,6,7,14.29,ITA,SERVE,1,25,16036,1
2,21,Omoruyi Oghosasere Loveth ,OH,1,0,3,4,25.00,ITA,SERVE,1,25,16036,1
3,2,Degradi Alice Carlotta ,OH,0,2,2,4,-50.00,ITA,SERVE,1,25,16036,1
4,5,Battistoni Ilaria ,S,0,0,0,0,,ITA,SERVE,1,25,16036,1
5,11,Danesi Anna ,MB,0,0,3,3,0.00,ITA,SERVE,1,25,16036,1
6,12,Mazzaro Alessia ,MB,0,0,0,0,,ITA,SERVE,1,25,16036,1
7,16,D'Odorico Sofia ,OH,0,0,0,0,,ITA,SERVE,1,25,16036,1
8,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,ITA,SERVE,1,25,16036,1
9,19,Squarcini Federica ,MB,0,1,1,2,-50.00,ITA,SERVE,1,25,16036,1
10,22,Panetoni Sara ,L,0,0,0,0,,ITA,SERVE,1,25,16036,1
11,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,ITA,SERVE,1,25,16036,1
12,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,ITA,SERVE,1,25,16036,1
0,2,Degradi Alice Carlotta ,OH,0,2,0,2,-100.00,ITA,SERVE,2,20,16036,0
1,4,Bosio Francesca ,S,0,0,2,2,0.00,ITA,SERVE,2,20,16036,0
2,5,Battistoni Ilaria ,S,0,0,0,0,,ITA,SERVE,2,20,16036,0
3,11,Danesi Anna ,MB,0,0,4,4,0.00,ITA,SERVE,2,20,16036,0
4,12,Mazzaro Alessia ,MB,0,0,0,0,,ITA,SERVE,2,20,16036,0
5,15,Nwakalor Sylvia Chinelo ,O,0,0,3,3,0.00,ITA,SERVE,2,20,16036,0
6,16,D'Odorico Sofia ,OH,0,0,1,1,0.00,ITA,SERVE,2,20,16036,0
7,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,ITA,SERVE,2,20,16036,0
8,19,Squarcini Federica ,MB,0,1,1,2,-50.00,ITA,SERVE,2,20,16036,0
9,21,Omoruyi Oghosasere Loveth ,OH,0,0,6,6,0.00,ITA,SERVE,2,20,16036,0
10,22,Panetoni Sara ,L,0,0,0,0,,ITA,SERVE,2,20,16036,0
11,32,Malual Adhuoljok John Majak ,O,0,0,1,1,0.00,ITA,SERVE,2,20,16036,0
12,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,ITA,SERVE,2,20,16036,0
0,19,Squarcini Federica ,MB,1,1,1,3,0.00,ITA,SERVE,3,14,16036,0
1,2,Degradi Alice Carlotta ,OH,0,0,0,0,,ITA,SERVE,3,14,16036,0
2,4,Bosio Francesca ,S,0,0,1,1,0.00,ITA,SERVE,3,14,16036,0
3,5,Battistoni Ilaria ,S,0,0,1,1,0.00,ITA,SERVE,3,14,16036,0
4,11,Danesi Anna ,MB,0,0,2,2,0.00,ITA,SERVE,3,14,16036,0
5,12,Mazzaro Alessia ,MB,0,0,0,0,,ITA,SERVE,3,14,16036,0
6,15,Nwakalor Sylvia Chinelo ,O,0,1,0,1,-100.00,ITA,SERVE,3,14,16036,0
7,16,D'Odorico Sofia ,OH,0,0,2,2,0.00,ITA,SERVE,3,14,16036,0
8,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,ITA,SERVE,3,14,16036,0
9,21,Omoruyi Oghosasere Loveth ,OH,0,0,3,3,0.00,ITA,SERVE,3,14,16036,0
10,22,Panetoni Sara ,L,0,0,0,0,,ITA,SERVE,3,14,16036,0
11,32,Malual Adhuoljok John Majak ,O,0,1,0,1,-100.00,ITA,SERVE,3,14,16036,0
12,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,ITA,SERVE,3,14,16036,0
0,4,Bosio Francesca ,S,1,0,4,5,20.00,ITA,SERVE,4,18,16036,0
1,2,Degradi Alice Carlotta ,OH,0,0,1,1,0.00,ITA,SERVE,4,18,16036,0
2,5,Battistoni Ilaria ,S,0,0,2,2,0.00,ITA,SERVE,4,18,16036,0
3,11,Danesi Anna ,MB,0,0,1,1,0.00,ITA,SERVE,4,18,16036,0
4,12,Mazzaro Alessia ,MB,0,0,1,1,0.00,ITA,SERVE,4,18,16036,0
5,15,Nwakalor Sylvia Chinelo ,O,0,0,1,1,0.00,ITA,SERVE,4,18,16036,0
6,16,D'Odorico Sofia ,OH,0,2,1,3,-66.67,ITA,SERVE,4,18,16036,0
7,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,ITA,SERVE,4,18,16036,0
8,19,Squarcini Federica ,MB,0,2,1,3,-66.67,ITA,SERVE,4,18,16036,0
9,21,Omoruyi Oghosasere Loveth ,OH,0,1,1,2,-50.00,ITA,SERVE,4,18,16036,0
10,22,Panetoni Sara ,L,0,0,0,0,,ITA,SERVE,4,18,16036,0
11,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,ITA,SERVE,4,18,16036,0
12,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,ITA,SERVE,4,18,16036,0
0,4,Vargas Melissa Teresa ,O,3,2,9,14,7.14,TUR,SERVE,0,0,16037,
1,99,Karakurt Ebrar ,O,3,0,1,4,75.00,TUR,SERVE,0,0,16037,
2,14,Erdem Dündar Eda ,MB,1,4,15,20,-15.00,TUR,SERVE,0,0,16037,
3,22,Aydin İlkin ,OH,1,2,17,20,-5.00,TUR,SERVE,0,0,16037,
4,1,Orge Gizem ,L,0,0,0,0,,TUR,SERVE,0,0,16037,
5,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,SERVE,0,0,16037,
6,3,Özbay Cansu ,S,0,1,10,11,-9.09,TUR,SERVE,0,0,16037,
7,6,Akman Kubra ,MB,0,0,0,0,,TUR,SERVE,0,0,16037,
8,7,Baladin Hande ,OH,0,1,13,14,-7.14,TUR,SERVE,0,0,16037,
9,11,Cebecioglu Derya ,OH,0,0,1,1,0.00,TUR,SERVE,0,0,16037,
10,12,Şahin Elif ,S,0,0,0,0,,TUR,SERVE,0,0,16037,
11,16,Sahin Saliha ,OH,0,0,0,0,,TUR,SERVE,0,0,16037,
12,18,Gunes Zehra ,MB,0,0,0,0,,TUR,SERVE,0,0,16037,
13,19,Kalac Asli ,MB,0,2,13,15,-13.33,TUR,SERVE,0,0,16037,
0,22,Aydin İlkin ,OH,1,2,3,6,-16.67,TUR,SERVE,1,24,16037,0
1,1,Orge Gizem ,L,0,0,0,0,,TUR,SERVE,1,24,16037,0
2,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,SERVE,1,24,16037,0
3,3,Özbay Cansu ,S,0,0,4,4,0.00,TUR,SERVE,1,24,16037,0
4,4,Vargas Melissa Teresa ,O,0,0,3,3,0.00,TUR,SERVE,1,24,16037,0
5,6,Akman Kubra ,MB,0,0,0,0,,TUR,SERVE,1,24,16037,0
6,7,Baladin Hande ,OH,0,1,4,5,-20.00,TUR,SERVE,1,24,16037,0
7,11,Cebecioglu Derya ,OH,0,0,1,1,0.00,TUR,SERVE,1,24,16037,0
8,12,Şahin Elif ,S,0,0,0,0,,TUR,SERVE,1,24,16037,0
9,14,Erdem Dündar Eda ,MB,0,2,1,3,-66.67,TUR,SERVE,1,24,16037,0
10,16,Sahin Saliha ,OH,0,0,0,0,,TUR,SERVE,1,24,16037,0
11,18,Gunes Zehra ,MB,0,0,0,0,,TUR,SERVE,1,24,16037,0
12,19,Kalac Asli ,MB,0,1,1,2,-50.00,TUR,SERVE,1,24,16037,0
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,SERVE,1,24,16037,0
0,4,Vargas Melissa Teresa ,O,1,1,2,4,0.00,TUR,SERVE,2,25,16037,1
1,14,Erdem Dündar Eda ,MB,1,0,4,5,20.00,TUR,SERVE,2,25,16037,1
2,1,Orge Gizem ,L,0,0,0,0,,TUR,SERVE,2,25,16037,1
3,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,SERVE,2,25,16037,1
4,3,Özbay Cansu ,S,0,1,1,2,-50.00,TUR,SERVE,2,25,16037,1
5,6,Akman Kubra ,MB,0,0,0,0,,TUR,SERVE,2,25,16037,1
6,7,Baladin Hande ,OH,0,0,3,3,0.00,TUR,SERVE,2,25,16037,1
7,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,SERVE,2,25,16037,1
8,12,Şahin Elif ,S,0,0,0,0,,TUR,SERVE,2,25,16037,1
9,16,Sahin Saliha ,OH,0,0,0,0,,TUR,SERVE,2,25,16037,1
10,18,Gunes Zehra ,MB,0,0,0,0,,TUR,SERVE,2,25,16037,1
11,19,Kalac Asli ,MB,0,0,5,5,0.00,TUR,SERVE,2,25,16037,1
12,22,Aydin İlkin ,OH,0,0,6,6,0.00,TUR,SERVE,2,25,16037,1
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,SERVE,2,25,16037,1
0,99,Karakurt Ebrar ,O,3,0,1,4,75.00,TUR,SERVE,3,25,16037,1
1,4,Vargas Melissa Teresa ,O,2,1,2,5,20.00,TUR,SERVE,3,25,16037,1
2,1,Orge Gizem ,L,0,0,0,0,,TUR,SERVE,3,25,16037,1
3,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,SERVE,3,25,16037,1
4,3,Özbay Cansu ,S,0,0,2,2,0.00,TUR,SERVE,3,25,16037,1
5,6,Akman Kubra ,MB,0,0,0,0,,TUR,SERVE,3,25,16037,1
6,7,Baladin Hande ,OH,0,0,2,2,0.00,TUR,SERVE,3,25,16037,1
7,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,SERVE,3,25,16037,1
8,12,Şahin Elif ,S,0,0,0,0,,TUR,SERVE,3,25,16037,1
9,14,Erdem Dündar Eda ,MB,0,1,3,4,-25.00,TUR,SERVE,3,25,16037,1
10,16,Sahin Saliha ,OH,0,0,0,0,,TUR,SERVE,3,25,16037,1
11,18,Gunes Zehra ,MB,0,0,0,0,,TUR,SERVE,3,25,16037,1
12,19,Kalac Asli ,MB,0,1,3,4,-25.00,TUR,SERVE,3,25,16037,1
13,22,Aydin İlkin ,OH,0,0,4,4,0.00,TUR,SERVE,3,25,16037,1
0,1,Orge Gizem ,L,0,0,0,0,,TUR,SERVE,4,25,16037,1
1,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,SERVE,4,25,16037,1
2,3,Özbay Cansu ,S,0,0,3,3,0.00,TUR,SERVE,4,25,16037,1
3,4,Vargas Melissa Teresa ,O,0,0,2,2,0.00,TUR,SERVE,4,25,16037,1
4,6,Akman Kubra ,MB,0,0,0,0,,TUR,SERVE,4,25,16037,1
5,7,Baladin Hande ,OH,0,0,4,4,0.00,TUR,SERVE,4,25,16037,1
6,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,SERVE,4,25,16037,1
7,12,Şahin Elif ,S,0,0,0,0,,TUR,SERVE,4,25,16037,1
8,14,Erdem Dündar Eda ,MB,0,1,7,8,-12.50,TUR,SERVE,4,25,16037,1
9,16,Sahin Saliha ,OH,0,0,0,0,,TUR,SERVE,4,25,16037,1
10,18,Gunes Zehra ,MB,0,0,0,0,,TUR,SERVE,4,25,16037,1
11,19,Kalac Asli ,MB,0,0,4,4,0.00,TUR,SERVE,4,25,16037,1
12,22,Aydin İlkin ,OH,0,0,4,4,0.00,TUR,SERVE,4,25,16037,1
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,SERVE,4,25,16037,1
0,14,Aleksic Maja ,MB,1,2,12,15,-6.67,SRB,SERVE,0,0,16037,
1,1,Busa Bianka ,OH,0,1,13,14,-7.14,SRB,SERVE,0,0,16037,
2,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,SERVE,0,0,16037,
3,4,Drca Bojana ,S,0,2,9,11,-18.18,SRB,SERVE,0,0,16037,
4,5,Popovic Mina ,MB,0,1,10,11,-9.09,SRB,SERVE,0,0,16037,
5,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,SERVE,0,0,16037,
6,9,Uzelac Aleksandra ,OH,0,2,1,3,-66.67,SRB,SERVE,0,0,16037,
7,11,Kurtagic Hena ,MB,0,0,0,0,,SRB,SERVE,0,0,16037,
8,12,Pusic Teodora ,L,0,0,0,0,,SRB,SERVE,0,0,16037,
9,13,Bjelica Ana ,O,0,2,11,13,-15.38,SRB,SERVE,0,0,16037,
10,16,Jegdic Aleksandra ,L,0,0,0,0,,SRB,SERVE,0,0,16037,
11,19,Milenkovic Bojana ,OH,0,1,1,2,-50.00,SRB,SERVE,0,0,16037,
12,22,Lozo Sara ,O,0,2,9,11,-18.18,SRB,SERVE,0,0,16037,
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,SRB,SERVE,0,0,16037,
0,14,Aleksic Maja ,MB,1,0,3,4,25.00,SRB,SERVE,1,26,16037,1
1,1,Busa Bianka ,OH,0,0,8,8,0.00,SRB,SERVE,1,26,16037,1
2,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,SERVE,1,26,16037,1
3,4,Drca Bojana ,S,0,0,3,3,0.00,SRB,SERVE,1,26,16037,1
4,5,Popovic Mina ,MB,0,0,4,4,0.00,SRB,SERVE,1,26,16037,1
5,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,SERVE,1,26,16037,1
6,9,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,SERVE,1,26,16037,1
7,11,Kurtagic Hena ,MB,0,0,0,0,,SRB,SERVE,1,26,16037,1
8,12,Pusic Teodora ,L,0,0,0,0,,SRB,SERVE,1,26,16037,1
9,13,Bjelica Ana ,O,0,1,2,3,-33.33,SRB,SERVE,1,26,16037,1
10,16,Jegdic Aleksandra ,L,0,0,0,0,,SRB,SERVE,1,26,16037,1
11,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,SERVE,1,26,16037,1
12,22,Lozo Sara ,O,0,0,4,4,0.00,SRB,SERVE,1,26,16037,1
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,SRB,SERVE,1,26,16037,1
0,1,Busa Bianka ,OH,0,0,2,2,0.00,SRB,SERVE,2,17,16037,0
1,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,SERVE,2,17,16037,0
2,4,Drca Bojana ,S,0,0,3,3,0.00,SRB,SERVE,2,17,16037,0
3,5,Popovic Mina ,MB,0,0,2,2,0.00,SRB,SERVE,2,17,16037,0
4,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,SERVE,2,17,16037,0
5,9,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,SERVE,2,17,16037,0
6,11,Kurtagic Hena ,MB,0,0,0,0,,SRB,SERVE,2,17,16037,0
7,12,Pusic Teodora ,L,0,0,0,0,,SRB,SERVE,2,17,16037,0
8,13,Bjelica Ana ,O,0,0,3,3,0.00,SRB,SERVE,2,17,16037,0
9,14,Aleksic Maja ,MB,0,2,2,4,-50.00,SRB,SERVE,2,17,16037,0
10,16,Jegdic Aleksandra ,L,0,0,0,0,,SRB,SERVE,2,17,16037,0
11,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,SERVE,2,17,16037,0
12,22,Lozo Sara ,O,0,2,1,3,-66.67,SRB,SERVE,2,17,16037,0
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,SRB,SERVE,2,17,16037,0
0,1,Busa Bianka ,OH,0,1,0,1,-100.00,SRB,SERVE,3,15,16037,0
1,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,SERVE,3,15,16037,0
2,4,Drca Bojana ,S,0,1,1,2,-50.00,SRB,SERVE,3,15,16037,0
3,5,Popovic Mina ,MB,0,0,2,2,0.00,SRB,SERVE,3,15,16037,0
4,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,SERVE,3,15,16037,0
5,9,Uzelac Aleksandra ,OH,0,0,1,1,0.00,SRB,SERVE,3,15,16037,0
6,11,Kurtagic Hena ,MB,0,0,0,0,,SRB,SERVE,3,15,16037,0
7,12,Pusic Teodora ,L,0,0,0,0,,SRB,SERVE,3,15,16037,0
8,13,Bjelica Ana ,O,0,1,4,5,-20.00,SRB,SERVE,3,15,16037,0
9,14,Aleksic Maja ,MB,0,0,2,2,0.00,SRB,SERVE,3,15,16037,0
10,16,Jegdic Aleksandra ,L,0,0,0,0,,SRB,SERVE,3,15,16037,0
11,19,Milenkovic Bojana ,OH,0,1,1,2,-50.00,SRB,SERVE,3,15,16037,0
12,22,Lozo Sara ,O,0,0,1,1,0.00,SRB,SERVE,3,15,16037,0
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,SRB,SERVE,3,15,16037,0
0,1,Busa Bianka ,OH,0,0,3,3,0.00,SRB,SERVE,4,21,16037,0
1,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,SERVE,4,21,16037,0
2,4,Drca Bojana ,S,0,1,2,3,-33.33,SRB,SERVE,4,21,16037,0
3,5,Popovic Mina ,MB,0,1,2,3,-33.33,SRB,SERVE,4,21,16037,0
4,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,SERVE,4,21,16037,0
