,Player No,Player Name,Position,Point,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
5,6,Janiska Jennifer (C),OH,0,0,0,0,,GER,SET,0,0,11856,
6,7,Vanjak Ivana ,OH,0,0,0,0,,GER,SET,0,0,11856,
7,10,Stigrot Lena ,OH,0,0,0,0,,GER,SET,0,0,11856,
8,12,Orthmann Hanna ,OH,0,0,0,0,,GER,SET,0,0,11856,
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,0,0,11856,
10,17,Pogany Anna ,L,0,1,3,4,-25.00,GER,SET,0,0,11856,
11,20,Bock Josepha ,MB,0,0,0,0,,GER,SET,0,0,11856,
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,0,0,11856,
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,0,0,11856,
0,4,Imoudu Denise ,S,3,0,0,3,100.00,GER,SET,1,25,11856,1
1,2,Kästner Pia ,S,1,0,0,1,100.00,GER,SET,1,25,11856,1
2,1,Bock Linda ,L,0,0,0,0,,GER,SET,1,25,11856,1
3,6,Janiska Jennifer (C),OH,0,0,0,0,,GER,SET,1,25,11856,1
4,7,Vanjak Ivana ,OH,0,0,0,0,,GER,SET,1,25,11856,1
5,8,Drewniok Kimberly ,O,0,0,0,0,,GER,SET,1,25,11856,1
6,9,Alsmeier Lina ,OH,0,0,0,0,,GER,SET,1,25,11856,1
7,10,Stigrot Lena ,OH,0,0,0,0,,GER,SET,1,25,11856,1
8,12,Orthmann Hanna ,OH,0,0,0,0,,GER,SET,1,25,11856,1
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,1,25,11856,1
10,17,Pogany Anna ,L,0,0,0,0,,GER,SET,1,25,11856,1
11,20,Bock Josepha ,MB,0,0,0,0,,GER,SET,1,25,11856,1
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,1,25,11856,1
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,1,25,11856,1
0,4,Imoudu Denise ,S,2,0,0,2,100.00,GER,SET,2,25,11856,1
1,9,Alsmeier Lina ,OH,1,0,0,1,100.00,GER,SET,2,25,11856,1
2,1,Bock Linda ,L,0,0,0,0,,GER,SET,2,25,11856,1
3,2,Kästner Pia ,S,0,0,0,0,,GER,SET,2,25,11856,1
4,6,Janiska Jennifer (C),OH,0,0,0,0,,GER,SET,2,25,11856,1
5,7,Vanjak Ivana ,OH,0,0,0,0,,GER,SET,2,25,11856,1
6,8,Drewniok Kimberly ,O,0,0,0,0,,GER,SET,2,25,11856,1
7,10,Stigrot Lena ,OH,0,0,0,0,,GER,SET,2,25,11856,1
8,12,Orthmann Hanna ,OH,0,0,0,0,,GER,SET,2,25,11856,1
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,2,25,11856,1
10,17,Pogany Anna ,L,0,1,1,2,-50.00,GER,SET,2,25,11856,1
11,20,Bock Josepha ,MB,0,0,0,0,,GER,SET,2,25,11856,1
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,2,25,11856,1
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,2,25,11856,1
0,2,Kästner Pia ,S,1,0,0,1,100.00,GER,SET,3,25,11856,0
1,1,Bock Linda ,L,0,0,0,0,,GER,SET,3,25,11856,0
2,4,Imoudu Denise ,S,0,1,0,1,-100.00,GER,SET,3,25,11856,0
3,6,Janiska Jennifer (C),OH,0,0,0,0,,GER,SET,3,25,11856,0
4,7,Vanjak Ivana ,OH,0,0,0,0,,GER,SET,3,25,11856,0
5,8,Drewniok Kimberly ,O,0,0,0,0,,GER,SET,3,25,11856,0
6,9,Alsmeier Lina ,OH,0,0,0,0,,GER,SET,3,25,11856,0
7,10,Stigrot Lena ,OH,0,0,0,0,,GER,SET,3,25,11856,0
8,12,Orthmann Hanna ,OH,0,0,0,0,,GER,SET,3,25,11856,0
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,3,25,11856,0
10,17,Pogany Anna ,L,0,0,1,1,0.00,GER,SET,3,25,11856,0
11,20,Bock Josepha ,MB,0,0,0,0,,GER,SET,3,25,11856,0
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,3,25,11856,0
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,3,25,11856,0
0,4,Imoudu Denise ,S,5,0,0,5,100.00,GER,SET,4,21,11856,0
1,2,Kästner Pia ,S,2,0,0,2,100.00,GER,SET,4,21,11856,0
2,8,Drewniok Kimberly ,O,1,0,0,1,100.00,GER,SET,4,21,11856,0
3,1,Bock Linda ,L,0,0,0,0,,GER,SET,4,21,11856,0
4,6,Janiska Jennifer (C),OH,0,0,0,0,,GER,SET,4,21,11856,0
5,7,Vanjak Ivana ,OH,0,0,0,0,,GER,SET,4,21,11856,0
6,9,Alsmeier Lina ,OH,0,0,0,0,,GER,SET,4,21,11856,0
7,10,Stigrot Lena ,OH,0,0,0,0,,GER,SET,4,21,11856,0
8,12,Orthmann Hanna ,OH,0,0,0,0,,GER,SET,4,21,11856,0
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,4,21,11856,0
10,17,Pogany Anna ,L,0,0,1,1,0.00,GER,SET,4,21,11856,0
11,20,Bock Josepha ,MB,0,0,0,0,,GER,SET,4,21,11856,0
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,4,21,11856,0
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,4,21,11856,0
0,1,Bock Linda ,L,0,0,0,0,,GER,SET,5,9,11856,1
1,2,Kästner Pia ,S,0,0,0,0,,GER,SET,5,9,11856,1
2,4,Imoudu Denise ,S,0,0,0,0,,GER,SET,5,9,11856,1
3,6,Janiska Jennifer (C),OH,0,0,0,0,,GER,SET,5,9,11856,1
4,7,Vanjak Ivana ,OH,0,0,0,0,,GER,SET,5,9,11856,1
5,8,Drewniok Kimberly ,O,0,0,0,0,,GER,SET,5,9,11856,1
6,9,Alsmeier Lina ,OH,0,0,0,0,,GER,SET,5,9,11856,1
7,10,Stigrot Lena ,OH,0,0,0,0,,GER,SET,5,9,11856,1
8,12,Orthmann Hanna ,OH,0,0,0,0,,GER,SET,5,9,11856,1
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,5,9,11856,1
10,17,Pogany Anna ,L,0,0,0,0,,GER,SET,5,9,11856,1
11,20,Bock Josepha ,MB,0,0,0,0,,GER,SET,5,9,11856,1
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,5,9,11856,1
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,5,9,11856,1
0,8,Silva Carneiro Macris Fernanda ,S,27,0,55,82,32.93,BRA,SET,0,0,11857,
1,9,Ratzke Roberta Silva ,S,1,0,8,9,11.11,BRA,SET,0,0,11857,
2,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,1,1,0.00,BRA,SET,0,0,11857,
3,5,Da Silva Adenizia ,MB,0,0,0,0,,BRA,SET,0,0,11857,
4,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,SET,0,0,11857,
5,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,SET,0,0,11857,
6,10,Braga Guimaraes Gabriela ,OH,0,0,3,3,0.00,BRA,SET,0,0,11857,
7,11,Caixeta Tandara ,OH,0,0,1,1,0.00,BRA,SET,0,0,11857,
8,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,SET,0,0,11857,
9,15,Da Silva Ana Carolina ,MB,0,0,2,2,0.00,BRA,SET,0,0,11857,
10,16,Rodrigues Fernanda (C),OH,0,0,0,0,,BRA,SET,0,0,11857,
11,18,Brait Camila ,L,0,0,5,5,0.00,BRA,SET,0,0,11857,
12,20,Correa Ana Beatriz ,MB,0,0,0,0,,BRA,SET,0,0,11857,
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,BRA,SET,0,0,11857,
0,8,Silva Carneiro Macris Fernanda ,S,6,0,16,22,27.27,BRA,SET,1,25,11857,1
1,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,BRA,SET,1,25,11857,1
2,5,Da Silva Adenizia ,MB,0,0,0,0,,BRA,SET,1,25,11857,1
3,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,SET,1,25,11857,1
4,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,SET,1,25,11857,1
5,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,SET,1,25,11857,1
6,10,Braga Guimaraes Gabriela ,OH,0,0,0,0,,BRA,SET,1,25,11857,1
7,11,Caixeta Tandara ,OH,0,0,0,0,,BRA,SET,1,25,11857,1
8,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,SET,1,25,11857,1
9,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,SET,1,25,11857,1
10,16,Rodrigues Fernanda (C),OH,0,0,0,0,,BRA,SET,1,25,11857,1
11,18,Brait Camila ,L,0,0,0,0,,BRA,SET,1,25,11857,1
12,20,Correa Ana Beatriz ,MB,0,0,0,0,,BRA,SET,1,25,11857,1
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,BRA,SET,1,25,11857,1
0,8,Silva Carneiro Macris Fernanda ,S,9,0,18,27,33.33,BRA,SET,2,25,11857,1
1,9,Ratzke Roberta Silva ,S,1,0,3,4,25.00,BRA,SET,2,25,11857,1
2,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,BRA,SET,2,25,11857,1
3,5,Da Silva Adenizia ,MB,0,0,0,0,,BRA,SET,2,25,11857,1
4,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,SET,2,25,11857,1
5,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,SET,2,25,11857,1
6,10,Braga Guimaraes Gabriela ,OH,0,0,2,2,0.00,BRA,SET,2,25,11857,1
7,11,Caixeta Tandara ,OH,0,0,1,1,0.00,BRA,SET,2,25,11857,1
8,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,SET,2,25,11857,1
9,15,Da Silva Ana Carolina ,MB,0,0,1,1,0.00,BRA,SET,2,25,11857,1
10,16,Rodrigues Fernanda (C),OH,0,0,0,0,,BRA,SET,2,25,11857,1
11,18,Brait Camila ,L,0,0,2,2,0.00,BRA,SET,2,25,11857,1
12,20,Correa Ana Beatriz ,MB,0,0,0,0,,BRA,SET,2,25,11857,1
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,BRA,SET,2,25,11857,1
0,8,Silva Carneiro Macris Fernanda ,S,12,0,21,33,36.36,BRA,SET,3,25,11857,1
1,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,1,1,0.00,BRA,SET,3,25,11857,1
2,5,Da Silva Adenizia ,MB,0,0,0,0,,BRA,SET,3,25,11857,1
3,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,SET,3,25,11857,1
4,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,SET,3,25,11857,1
5,9,Ratzke Roberta Silva ,S,0,0,5,5,0.00,BRA,SET,3,25,11857,1
6,10,Braga Guimaraes Gabriela ,OH,0,0,1,1,0.00,BRA,SET,3,25,11857,1
7,11,Caixeta Tandara ,OH,0,0,0,0,,BRA,SET,3,25,11857,1
8,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,SET,3,25,11857,1
9,15,Da Silva Ana Carolina ,MB,0,0,1,1,0.00,BRA,SET,3,25,11857,1
10,16,Rodrigues Fernanda (C),OH,0,0,0,0,,BRA,SET,3,25,11857,1
11,18,Brait Camila ,L,0,0,3,3,0.00,BRA,SET,3,25,11857,1
12,20,Correa Ana Beatriz ,MB,0,0,0,0,,BRA,SET,3,25,11857,1
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,BRA,SET,3,25,11857,1
0,24,Momii Aki ,S,18,0,67,85,21.18,JPN,SET,0,0,11857,
1,3,Shimamura Haruyo ,MB,1,0,3,4,25.00,JPN,SET,0,0,11857,
2,9,Tashiro Kanami ,S,1,0,4,5,20.00,JPN,SET,0,0,11857,
3,20,Seki Nanami ,S,1,0,1,2,50.00,JPN,SET,0,0,11857,
4,1,Kurogo Ai ,OH,0,0,0,0,,JPN,SET,0,0,11857,
5,2,Nishida Sarina ,OH,0,0,4,4,0.00,JPN,SET,0,0,11857,
6,5,Araki Erika (C),MB,0,0,0,0,,JPN,SET,0,0,11857,
7,7,Ishii Yuki ,OH,0,0,0,0,,JPN,SET,0,0,11857,
8,8,Ishikawa Mayu ,OH,0,0,1,1,0.00,JPN,SET,0,0,11857,
9,10,Akutagawa Aika ,MB,0,0,0,0,,JPN,SET,0,0,11857,
10,13,Okumura Mai ,MB,0,0,2,2,0.00,JPN,SET,0,0,11857,
11,14,Kobata Mako ,L,0,0,7,7,0.00,JPN,SET,0,0,11857,
12,15,Inoue Kotoe ,L,0,0,5,5,0.00,JPN,SET,0,0,11857,
13,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,SET,0,0,11857,
0,24,Momii Aki ,S,6,0,13,19,31.58,JPN,SET,1,15,11857,0
1,20,Seki Nanami ,S,1,0,1,2,50.00,JPN,SET,1,15,11857,0
2,1,Kurogo Ai ,OH,0,0,0,0,,JPN,SET,1,15,11857,0
3,2,Nishida Sarina ,OH,0,0,3,3,0.00,JPN,SET,1,15,11857,0
4,3,Shimamura Haruyo ,MB,0,0,0,0,,JPN,SET,1,15,11857,0
5,5,Araki Erika (C),MB,0,0,0,0,,JPN,SET,1,15,11857,0
6,7,Ishii Yuki ,OH,0,0,0,0,,JPN,SET,1,15,11857,0
7,8,Ishikawa Mayu ,OH,0,0,1,1,0.00,JPN,SET,1,15,11857,0
8,9,Tashiro Kanami ,S,0,0,0,0,,JPN,SET,1,15,11857,0
9,10,Akutagawa Aika ,MB,0,0,0,0,,JPN,SET,1,15,11857,0
10,13,Okumura Mai ,MB,0,0,0,0,,JPN,SET,1,15,11857,0
11,14,Kobata Mako ,L,0,0,0,0,,JPN,SET,1,15,11857,0
12,15,Inoue Kotoe ,L,0,0,4,4,0.00,JPN,SET,1,15,11857,0
13,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,SET,1,15,11857,0
0,24,Momii Aki ,S,8,0,23,31,25.81,JPN,SET,2,19,11857,0
1,1,Kurogo Ai ,OH,0,0,0,0,,JPN,SET,2,19,11857,0
2,2,Nishida Sarina ,OH,0,0,1,1,0.00,JPN,SET,2,19,11857,0
3,3,Shimamura Haruyo ,MB,0,0,3,3,0.00,JPN,SET,2,19,11857,0
4,5,Araki Erika (C),MB,0,0,0,0,,JPN,SET,2,19,11857,0
5,7,Ishii Yuki ,OH,0,0,0,0,,JPN,SET,2,19,11857,0
6,8,Ishikawa Mayu ,OH,0,0,0,0,,JPN,SET,2,19,11857,0
7,9,Tashiro Kanami ,S,0,0,3,3,0.00,JPN,SET,2,19,11857,0
8,10,Akutagawa Aika ,MB,0,0,0,0,,JPN,SET,2,19,11857,0
9,13,Okumura Mai ,MB,0,0,0,0,,JPN,SET,2,19,11857,0
10,14,Kobata Mako ,L,0,0,2,2,0.00,JPN,SET,2,19,11857,0
11,15,Inoue Kotoe ,L,0,0,1,1,0.00,JPN,SET,2,19,11857,0
12,20,Seki Nanami ,S,0,0,0,0,,JPN,SET,2,19,11857,0
13,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,SET,2,19,11857,0
0,24,Momii Aki ,S,4,0,31,35,11.43,JPN,SET,3,21,11857,0
1,3,Shimamura Haruyo ,MB,1,0,0,1,100.00,JPN,SET,3,21,11857,0
2,9,Tashiro Kanami ,S,1,0,1,2,50.00,JPN,SET,3,21,11857,0
3,1,Kurogo Ai ,OH,0,0,0,0,,JPN,SET,3,21,11857,0
4,2,Nishida Sarina ,OH,0,0,0,0,,JPN,SET,3,21,11857,0
5,5,Araki Erika (C),MB,0,0,0,0,,JPN,SET,3,21,11857,0
6,7,Ishii Yuki ,OH,0,0,0,0,,JPN,SET,3,21,11857,0
7,8,Ishikawa Mayu ,OH,0,0,0,0,,JPN,SET,3,21,11857,0
8,10,Akutagawa Aika ,MB,0,0,0,0,,JPN,SET,3,21,11857,0
9,13,Okumura Mai ,MB,0,0,2,2,0.00,JPN,SET,3,21,11857,0
10,14,Kobata Mako ,L,0,0,5,5,0.00,JPN,SET,3,21,11857,0
11,15,Inoue Kotoe ,L,0,0,0,0,,JPN,SET,3,21,11857,0
12,20,Seki Nanami ,S,0,0,0,0,,JPN,SET,3,21,11857,0
13,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,SET,3,21,11857,0
0,13,King Brie ,S,28,0,101,129,21.71,CAN,SET,0,0,11858,
1,1,Bujan Cassandra ,L,0,0,12,12,0.00,CAN,SET,0,0,11858,
2,3,Van Ryk Kiera ,OH,0,0,4,4,0.00,CAN,SET,0,0,11858,
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,0,0,11858,
4,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,SET,0,0,11858,
5,9,Gray Alexa ,OH,0,0,1,1,0.00,CAN,SET,0,0,11858,
6,11,Mitrovic Andrea ,OH,0,0,2,2,0.00,CAN,SET,0,0,11858,
7,12,Cross Jennifer (C),MB,0,0,1,1,0.00,CAN,SET,0,0,11858,
8,14,Howe Hilary ,OH,0,0,5,5,0.00,CAN,SET,0,0,11858,
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,0,0,11858,
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,0,0,11858,
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SET,0,0,11858,
12,19,Maglio Emily ,MB,0,0,4,4,0.00,CAN,SET,0,0,11858,
13,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,SET,0,0,11858,
0,13,King Brie ,S,6,0,23,29,20.69,CAN,SET,1,23,11858,0
1,1,Bujan Cassandra ,L,0,0,6,6,0.00,CAN,SET,1,23,11858,0
2,3,Van Ryk Kiera ,OH,0,0,1,1,0.00,CAN,SET,1,23,11858,0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,1,23,11858,0
4,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,SET,1,23,11858,0
5,9,Gray Alexa ,OH,0,0,0,0,,CAN,SET,1,23,11858,0
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,1,23,11858,0
7,12,Cross Jennifer (C),MB,0,0,0,0,,CAN,SET,1,23,11858,0
8,14,Howe Hilary ,OH,0,0,0,0,,CAN,SET,1,23,11858,0
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,1,23,11858,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,1,23,11858,0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SET,1,23,11858,0
12,19,Maglio Emily ,MB,0,0,1,1,0.00,CAN,SET,1,23,11858,0
13,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,SET,1,23,11858,0
0,13,King Brie ,S,4,0,23,27,14.81,CAN,SET,2,25,11858,1
1,1,Bujan Cassandra ,L,0,0,3,3,0.00,CAN,SET,2,25,11858,1
2,3,Van Ryk Kiera ,OH,0,0,3,3,0.00,CAN,SET,2,25,11858,1
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,2,25,11858,1
4,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,SET,2,25,11858,1
5,9,Gray Alexa ,OH,0,0,0,0,,CAN,SET,2,25,11858,1
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,2,25,11858,1
7,12,Cross Jennifer (C),MB,0,0,1,1,0.00,CAN,SET,2,25,11858,1
8,14,Howe Hilary ,OH,0,0,1,1,0.00,CAN,SET,2,25,11858,1
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,2,25,11858,1
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,2,25,11858,1
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SET,2,25,11858,1
12,19,Maglio Emily ,MB,0,0,1,1,0.00,CAN,SET,2,25,11858,1
13,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,SET,2,25,11858,1
0,13,King Brie ,S,6,0,22,28,21.43,CAN,SET,3,25,11858,1
1,1,Bujan Cassandra ,L,0,0,1,1,0.00,CAN,SET,3,25,11858,1
2,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,SET,3,25,11858,1
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,3,25,11858,1
4,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,SET,3,25,11858,1
5,9,Gray Alexa ,OH,0,0,1,1,0.00,CAN,SET,3,25,11858,1
6,11,Mitrovic Andrea ,OH,0,0,2,2,0.00,CAN,SET,3,25,11858,1
7,12,Cross Jennifer (C),MB,0,0,0,0,,CAN,SET,3,25,11858,1
8,14,Howe Hilary ,OH,0,0,2,2,0.00,CAN,SET,3,25,11858,1
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,3,25,11858,1
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,3,25,11858,1
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SET,3,25,11858,1
12,19,Maglio Emily ,MB,0,0,1,1,0.00,CAN,SET,3,25,11858,1
13,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,SET,3,25,11858,1
0,13,King Brie ,S,5,0,25,30,16.67,CAN,SET,4,23,11858,0
1,1,Bujan Cassandra ,L,0,0,1,1,0.00,CAN,SET,4,23,11858,0
2,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,SET,4,23,11858,0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,4,23,11858,0
4,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,SET,4,23,11858,0
5,9,Gray Alexa ,OH,0,0,0,0,,CAN,SET,4,23,11858,0
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,4,23,11858,0
7,12,Cross Jennifer (C),MB,0,0,0,0,,CAN,SET,4,23,11858,0
8,14,Howe Hilary ,OH,0,0,2,2,0.00,CAN,SET,4,23,11858,0
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,4,23,11858,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,4,23,11858,0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SET,4,23,11858,0
12,19,Maglio Emily ,MB,0,0,1,1,0.00,CAN,SET,4,23,11858,0
13,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,SET,4,23,11858,0
0,13,King Brie ,S,7,0,8,15,46.67,CAN,SET,5,12,11858,0
1,1,Bujan Cassandra ,L,0,0,1,1,0.00,CAN,SET,5,12,11858,0
2,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,SET,5,12,11858,0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,5,12,11858,0
4,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,SET,5,12,11858,0
5,9,Gray Alexa ,OH,0,0,0,0,,CAN,SET,5,12,11858,0
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,5,12,11858,0
7,12,Cross Jennifer (C),MB,0,0,0,0,,CAN,SET,5,12,11858,0
8,14,Howe Hilary ,OH,0,0,0,0,,CAN,SET,5,12,11858,0
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,5,12,11858,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,5,12,11858,0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SET,5,12,11858,0
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,SET,5,12,11858,0
13,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,SET,5,12,11858,0
0,3,Özbay Cansu ,S,20,2,65,87,20.69,TUR,SET,0,0,11858,
1,11,Aydemir Akyol Naz ,S,13,0,50,63,20.63,TUR,SET,0,0,11858,
2,2,Akoz Simge Sebnem ,L,0,0,15,15,0.00,TUR,SET,0,0,11858,
3,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,SET,0,0,11858,
4,5,Ercan Seyma ,OH,0,0,0,0,,TUR,SET,0,0,11858,
5,6,Akman Kubra ,MB,0,0,4,4,0.00,TUR,SET,0,0,11858,
6,7,Baladin Hande ,OH,0,0,1,1,0.00,TUR,SET,0,0,11858,
7,8,Guveli Yasemin ,MB,0,0,1,1,0.00,TUR,SET,0,0,11858,
8,9,Diken Meliha ,O,0,0,1,1,0.00,TUR,SET,0,0,11858,
9,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,SET,0,0,11858,
10,13,Boz Meryem ,O,0,0,0,0,,TUR,SET,0,0,11858,
11,14,Erdem Dündar Eda (C),MB,0,1,0,1,-100.00,TUR,SET,0,0,11858,
12,19,Kalac Asli ,MB,0,0,0,0,,TUR,SET,0,0,11858,
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,SET,0,0,11858,
0,3,Özbay Cansu ,S,5,0,13,18,27.78,TUR,SET,1,25,11858,1
1,11,Aydemir Akyol Naz ,S,3,0,10,13,23.08,TUR,SET,1,25,11858,1
2,2,Akoz Simge Sebnem ,L,0,0,3,3,0.00,TUR,SET,1,25,11858,1
3,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,SET,1,25,11858,1
4,5,Ercan Seyma ,OH,0,0,0,0,,TUR,SET,1,25,11858,1
5,6,Akman Kubra ,MB,0,0,3,3,0.00,TUR,SET,1,25,11858,1
6,7,Baladin Hande ,OH,0,0,0,0,,TUR,SET,1,25,11858,1
7,8,Guveli Yasemin ,MB,0,0,0,0,,TUR,SET,1,25,11858,1
8,9,Diken Meliha ,O,0,0,0,0,,TUR,SET,1,25,11858,1
9,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,SET,1,25,11858,1
10,13,Boz Meryem ,O,0,0,0,0,,TUR,SET,1,25,11858,1
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,SET,1,25,11858,1
12,19,Kalac Asli ,MB,0,0,0,0,,TUR,SET,1,25,11858,1
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,SET,1,25,11858,1
0,11,Aydemir Akyol Naz ,S,8,0,23,31,25.81,TUR,SET,2,19,11858,0
1,2,Akoz Simge Sebnem ,L,0,0,2,2,0.00,TUR,SET,2,19,11858,0
2,3,Özbay Cansu ,S,0,0,5,5,0.00,TUR,SET,2,19,11858,0
3,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,SET,2,19,11858,0
4,5,Ercan Seyma ,OH,0,0,0,0,,TUR,SET,2,19,11858,0
5,6,Akman Kubra ,MB,0,0,0,0,,TUR,SET,2,19,11858,0
6,7,Baladin Hande ,OH,0,0,0,0,,TUR,SET,2,19,11858,0
7,8,Guveli Yasemin ,MB,0,0,0,0,,TUR,SET,2,19,11858,0
8,9,Diken Meliha ,O,0,0,0,0,,TUR,SET,2,19,11858,0
9,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,SET,2,19,11858,0
10,13,Boz Meryem ,O,0,0,0,0,,TUR,SET,2,19,11858,0
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,SET,2,19,11858,0
12,19,Kalac Asli ,MB,0,0,0,0,,TUR,SET,2,19,11858,0
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,SET,2,19,11858,0
0,3,Özbay Cansu ,S,10,1,15,26,34.62,TUR,SET,3,22,11858,0
1,11,Aydemir Akyol Naz ,S,1,0,9,10,10.00,TUR,SET,3,22,11858,0
2,2,Akoz Simge Sebnem ,L,0,0,5,5,0.00,TUR,SET,3,22,11858,0
