,Player No,Player Name,Position,Point,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
5,8,Tapp Hannah ,MB,0,0,6,6,0.00,USA,SERVE,2,25,11845,1
6,10,Larson Jordan (C),OH,0,0,0,0,,USA,SERVE,2,25,11845,1
7,11,Drews Andrea ,O,0,0,5,5,0.00,USA,SERVE,2,25,11845,1
8,12,Thompson Jordan ,O,0,0,0,0,,USA,SERVE,2,25,11845,1
9,13,Wilhite Sarah ,OH,0,0,3,3,0.00,USA,SERVE,2,25,11845,1
10,14,Bartsch-Hackley Michelle ,OH,0,0,0,0,,USA,SERVE,2,25,11845,1
11,16,Akinradewo Foluke ,MB,0,0,0,0,,USA,SERVE,2,25,11845,1
12,17,Courtney Megan ,OH,0,0,0,0,,USA,SERVE,2,25,11845,1
13,22,Washington Haleigh ,MB,0,0,0,0,,USA,SERVE,2,25,11845,1
0,3,Plummer Kathryn ,OH,1,1,2,4,0.00,USA,SERVE,3,25,11845,1
1,7,Carlini Lauren ,S,1,0,10,11,9.09,USA,SERVE,3,25,11845,1
2,2,Poulter Jordyn ,S,0,0,0,0,,USA,SERVE,3,25,11845,1
3,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,SERVE,3,25,11845,1
4,6,Dixon Tetori ,MB,0,1,1,2,-50.00,USA,SERVE,3,25,11845,1
5,8,Tapp Hannah ,MB,0,0,2,2,0.00,USA,SERVE,3,25,11845,1
6,10,Larson Jordan (C),OH,0,0,0,0,,USA,SERVE,3,25,11845,1
7,11,Drews Andrea ,O,0,0,4,4,0.00,USA,SERVE,3,25,11845,1
8,12,Thompson Jordan ,O,0,0,0,0,,USA,SERVE,3,25,11845,1
9,13,Wilhite Sarah ,OH,0,0,2,2,0.00,USA,SERVE,3,25,11845,1
10,14,Bartsch-Hackley Michelle ,OH,0,0,0,0,,USA,SERVE,3,25,11845,1
11,16,Akinradewo Foluke ,MB,0,0,0,0,,USA,SERVE,3,25,11845,1
12,17,Courtney Megan ,OH,0,0,0,0,,USA,SERVE,3,25,11845,1
13,22,Washington Haleigh ,MB,0,0,0,0,,USA,SERVE,3,25,11845,1
0,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,0,0,11845,
1,3,Van Ryk Kiera ,OH,0,1,3,4,-25.00,CAN,SERVE,0,0,11845,
2,5,Smith Danielle ,S,0,0,2,2,0.00,CAN,SERVE,0,0,11845,
3,6,White Jazmine Ruth ,MB,0,0,1,1,0.00,CAN,SERVE,0,0,11845,
4,9,Gray Alexa ,OH,0,0,0,0,,CAN,SERVE,0,0,11845,
5,11,Mitrovic Andrea ,OH,0,0,6,6,0.00,CAN,SERVE,0,0,11845,
6,12,Cross Jennifer (C),MB,0,1,9,10,-10.00,CAN,SERVE,0,0,11845,
7,13,King Brie ,S,0,1,2,3,-33.33,CAN,SERVE,0,0,11845,
8,14,Howe Hilary ,OH,0,0,8,8,0.00,CAN,SERVE,0,0,11845,
9,15,Joseph Shainah ,O,0,0,3,3,0.00,CAN,SERVE,0,0,11845,
10,16,Livingston Caroline ,OH,0,0,4,4,0.00,CAN,SERVE,0,0,11845,
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SERVE,0,0,11845,
12,19,Maglio Emily ,MB,0,0,8,8,0.00,CAN,SERVE,0,0,11845,
13,23,Austin Parker Jane ,OH,0,1,0,1,-100.00,CAN,SERVE,0,0,11845,
0,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,1,24,11845,0
1,3,Van Ryk Kiera ,OH,0,1,2,3,-33.33,CAN,SERVE,1,24,11845,0
2,5,Smith Danielle ,S,0,0,0,0,,CAN,SERVE,1,24,11845,0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SERVE,1,24,11845,0
4,9,Gray Alexa ,OH,0,0,0,0,,CAN,SERVE,1,24,11845,0
5,11,Mitrovic Andrea ,OH,0,0,4,4,0.00,CAN,SERVE,1,24,11845,0
6,12,Cross Jennifer (C),MB,0,1,5,6,-16.67,CAN,SERVE,1,24,11845,0
7,13,King Brie ,S,0,1,2,3,-33.33,CAN,SERVE,1,24,11845,0
8,14,Howe Hilary ,OH,0,0,4,4,0.00,CAN,SERVE,1,24,11845,0
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,SERVE,1,24,11845,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SERVE,1,24,11845,0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SERVE,1,24,11845,0
12,19,Maglio Emily ,MB,0,0,4,4,0.00,CAN,SERVE,1,24,11845,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,SERVE,1,24,11845,0
0,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,2,15,11845,0
1,3,Van Ryk Kiera ,OH,0,0,1,1,0.00,CAN,SERVE,2,15,11845,0
2,5,Smith Danielle ,S,0,0,1,1,0.00,CAN,SERVE,2,15,11845,0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SERVE,2,15,11845,0
4,9,Gray Alexa ,OH,0,0,0,0,,CAN,SERVE,2,15,11845,0
5,11,Mitrovic Andrea ,OH,0,0,1,1,0.00,CAN,SERVE,2,15,11845,0
6,12,Cross Jennifer (C),MB,0,0,4,4,0.00,CAN,SERVE,2,15,11845,0
7,13,King Brie ,S,0,0,0,0,,CAN,SERVE,2,15,11845,0
8,14,Howe Hilary ,OH,0,0,3,3,0.00,CAN,SERVE,2,15,11845,0
9,15,Joseph Shainah ,O,0,0,1,1,0.00,CAN,SERVE,2,15,11845,0
10,16,Livingston Caroline ,OH,0,0,3,3,0.00,CAN,SERVE,2,15,11845,0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SERVE,2,15,11845,0
12,19,Maglio Emily ,MB,0,0,1,1,0.00,CAN,SERVE,2,15,11845,0
13,23,Austin Parker Jane ,OH,0,1,0,1,-100.00,CAN,SERVE,2,15,11845,0
0,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,3,10,11845,0
1,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,SERVE,3,10,11845,0
2,5,Smith Danielle ,S,0,0,1,1,0.00,CAN,SERVE,3,10,11845,0
3,6,White Jazmine Ruth ,MB,0,0,1,1,0.00,CAN,SERVE,3,10,11845,0
4,9,Gray Alexa ,OH,0,0,0,0,,CAN,SERVE,3,10,11845,0
5,11,Mitrovic Andrea ,OH,0,0,1,1,0.00,CAN,SERVE,3,10,11845,0
6,12,Cross Jennifer (C),MB,0,0,0,0,,CAN,SERVE,3,10,11845,0
7,13,King Brie ,S,0,0,0,0,,CAN,SERVE,3,10,11845,0
8,14,Howe Hilary ,OH,0,0,1,1,0.00,CAN,SERVE,3,10,11845,0
9,15,Joseph Shainah ,O,0,0,2,2,0.00,CAN,SERVE,3,10,11845,0
10,16,Livingston Caroline ,OH,0,0,1,1,0.00,CAN,SERVE,3,10,11845,0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SERVE,3,10,11845,0
12,19,Maglio Emily ,MB,0,0,3,3,0.00,CAN,SERVE,3,10,11845,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,SERVE,3,10,11845,0
0,1,Lee Soyoung ,OH,1,1,7,9,0.00,KOR,SERVE,0,0,11848,
1,10,Kim Yeon Koung (C),OH,1,1,8,10,0.00,KOR,SERVE,0,0,11848,
2,16,Jeong Jiyun ,OH,1,0,7,8,12.50,KOR,SERVE,0,0,11848,
3,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,SERVE,0,0,11848,
4,3,Yeum Hye Seon ,S,0,0,5,5,0.00,KOR,SERVE,0,0,11848,
5,5,Han Dahye ,L,0,0,0,0,,KOR,SERVE,0,0,11848,
6,6,Kim Dain ,S,0,1,4,5,-20.00,KOR,SERVE,0,0,11848,
7,8,Park Eunjin ,MB,0,0,0,0,,KOR,SERVE,0,0,11848,
8,9,Oh Jiyoung ,L,0,0,0,0,,KOR,SERVE,0,0,11848,
9,12,Han Songyi ,MB,0,0,8,8,0.00,KOR,SERVE,0,0,11848,
10,13,Park Jeongah ,OH,0,1,3,4,-25.00,KOR,SERVE,0,0,11848,
11,14,Yang Hyo Jin ,MB,0,0,10,10,0.00,KOR,SERVE,0,0,11848,
12,15,Yuk Seoyoung ,O,0,0,0,0,,KOR,SERVE,0,0,11848,
13,19,Pyo Seungju ,OH,0,0,3,3,0.00,KOR,SERVE,0,0,11848,
0,1,Lee Soyoung ,OH,0,0,3,3,0.00,KOR,SERVE,1,18,11848,0
1,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,SERVE,1,18,11848,0
2,3,Yeum Hye Seon ,S,0,0,4,4,0.00,KOR,SERVE,1,18,11848,0
3,5,Han Dahye ,L,0,0,0,0,,KOR,SERVE,1,18,11848,0
4,6,Kim Dain ,S,0,0,0,0,,KOR,SERVE,1,18,11848,0
5,8,Park Eunjin ,MB,0,0,0,0,,KOR,SERVE,1,18,11848,0
6,9,Oh Jiyoung ,L,0,0,0,0,,KOR,SERVE,1,18,11848,0
7,10,Kim Yeon Koung (C),OH,0,0,2,2,0.00,KOR,SERVE,1,18,11848,0
8,12,Han Songyi ,MB,0,0,2,2,0.00,KOR,SERVE,1,18,11848,0
9,13,Park Jeongah ,OH,0,1,2,3,-33.33,KOR,SERVE,1,18,11848,0
10,14,Yang Hyo Jin ,MB,0,0,4,4,0.00,KOR,SERVE,1,18,11848,0
11,15,Yuk Seoyoung ,O,0,0,0,0,,KOR,SERVE,1,18,11848,0
12,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,SERVE,1,18,11848,0
13,19,Pyo Seungju ,OH,0,0,0,0,,KOR,SERVE,1,18,11848,0
0,1,Lee Soyoung ,OH,0,0,1,1,0.00,KOR,SERVE,2,18,11848,0
1,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,SERVE,2,18,11848,0
2,3,Yeum Hye Seon ,S,0,0,1,1,0.00,KOR,SERVE,2,18,11848,0
3,5,Han Dahye ,L,0,0,0,0,,KOR,SERVE,2,18,11848,0
4,6,Kim Dain ,S,0,0,3,3,0.00,KOR,SERVE,2,18,11848,0
5,8,Park Eunjin ,MB,0,0,0,0,,KOR,SERVE,2,18,11848,0
6,9,Oh Jiyoung ,L,0,0,0,0,,KOR,SERVE,2,18,11848,0
7,10,Kim Yeon Koung (C),OH,0,1,2,3,-33.33,KOR,SERVE,2,18,11848,0
8,12,Han Songyi ,MB,0,0,2,2,0.00,KOR,SERVE,2,18,11848,0
9,13,Park Jeongah ,OH,0,0,1,1,0.00,KOR,SERVE,2,18,11848,0
10,14,Yang Hyo Jin ,MB,0,0,3,3,0.00,KOR,SERVE,2,18,11848,0
11,15,Yuk Seoyoung ,O,0,0,0,0,,KOR,SERVE,2,18,11848,0
12,16,Jeong Jiyun ,OH,0,0,2,2,0.00,KOR,SERVE,2,18,11848,0
13,19,Pyo Seungju ,OH,0,0,3,3,0.00,KOR,SERVE,2,18,11848,0
0,1,Lee Soyoung ,OH,1,1,3,5,0.00,KOR,SERVE,3,25,11848,0
1,10,Kim Yeon Koung (C),OH,1,0,4,5,20.00,KOR,SERVE,3,25,11848,0
2,16,Jeong Jiyun ,OH,1,0,5,6,16.67,KOR,SERVE,3,25,11848,0
3,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,SERVE,3,25,11848,0
4,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,SERVE,3,25,11848,0
5,5,Han Dahye ,L,0,0,0,0,,KOR,SERVE,3,25,11848,0
6,6,Kim Dain ,S,0,1,1,2,-50.00,KOR,SERVE,3,25,11848,0
7,8,Park Eunjin ,MB,0,0,0,0,,KOR,SERVE,3,25,11848,0
8,9,Oh Jiyoung ,L,0,0,0,0,,KOR,SERVE,3,25,11848,0
9,12,Han Songyi ,MB,0,0,4,4,0.00,KOR,SERVE,3,25,11848,0
10,13,Park Jeongah ,OH,0,0,0,0,,KOR,SERVE,3,25,11848,0
11,14,Yang Hyo Jin ,MB,0,0,3,3,0.00,KOR,SERVE,3,25,11848,0
12,15,Yuk Seoyoung ,O,0,0,0,0,,KOR,SERVE,3,25,11848,0
13,19,Pyo Seungju ,OH,0,0,0,0,,KOR,SERVE,3,25,11848,0
0,13,Okumura Mai ,MB,2,1,13,16,6.25,JPN,SERVE,0,0,11848,
1,8,Ishikawa Mayu ,OH,1,1,12,14,0.00,JPN,SERVE,0,0,11848,
2,24,Momii Aki ,S,1,1,10,12,0.00,JPN,SERVE,0,0,11848,
3,1,Kurogo Ai ,OH,0,1,9,10,-10.00,JPN,SERVE,0,0,11848,
4,2,Nishida Sarina ,OH,0,1,12,13,-7.69,JPN,SERVE,0,0,11848,
5,3,Shimamura Haruyo ,MB,0,1,7,8,-12.50,JPN,SERVE,0,0,11848,
6,5,Araki Erika (C),MB,0,0,0,0,,JPN,SERVE,0,0,11848,
7,7,Ishii Yuki ,OH,0,0,2,2,0.00,JPN,SERVE,0,0,11848,
8,9,Tashiro Kanami ,S,0,0,1,1,0.00,JPN,SERVE,0,0,11848,
9,14,Kobata Mako ,L,0,0,0,0,,JPN,SERVE,0,0,11848,
10,15,Inoue Kotoe ,L,0,0,0,0,,JPN,SERVE,0,0,11848,
11,19,Yamada Nichika ,MB,0,0,0,0,,JPN,SERVE,0,0,11848,
12,20,Seki Nanami ,S,0,0,0,0,,JPN,SERVE,0,0,11848,
13,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,SERVE,0,0,11848,
0,13,Okumura Mai ,MB,1,0,6,7,14.29,JPN,SERVE,1,25,11848,1
1,1,Kurogo Ai ,OH,0,0,3,3,0.00,JPN,SERVE,1,25,11848,1
2,2,Nishida Sarina ,OH,0,1,2,3,-33.33,JPN,SERVE,1,25,11848,1
3,3,Shimamura Haruyo ,MB,0,0,2,2,0.00,JPN,SERVE,1,25,11848,1
4,5,Araki Erika (C),MB,0,0,0,0,,JPN,SERVE,1,25,11848,1
5,7,Ishii Yuki ,OH,0,0,0,0,,JPN,SERVE,1,25,11848,1
6,8,Ishikawa Mayu ,OH,0,0,8,8,0.00,JPN,SERVE,1,25,11848,1
7,9,Tashiro Kanami ,S,0,0,0,0,,JPN,SERVE,1,25,11848,1
8,14,Kobata Mako ,L,0,0,0,0,,JPN,SERVE,1,25,11848,1
9,15,Inoue Kotoe ,L,0,0,0,0,,JPN,SERVE,1,25,11848,1
10,19,Yamada Nichika ,MB,0,0,0,0,,JPN,SERVE,1,25,11848,1
11,20,Seki Nanami ,S,0,0,0,0,,JPN,SERVE,1,25,11848,1
12,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,SERVE,1,25,11848,1
13,24,Momii Aki ,S,0,0,2,2,0.00,JPN,SERVE,1,25,11848,1
0,8,Ishikawa Mayu ,OH,1,1,1,3,0.00,JPN,SERVE,2,25,11848,1
1,13,Okumura Mai ,MB,1,1,4,6,0.00,JPN,SERVE,2,25,11848,1
2,1,Kurogo Ai ,OH,0,0,3,3,0.00,JPN,SERVE,2,25,11848,1
3,2,Nishida Sarina ,OH,0,0,4,4,0.00,JPN,SERVE,2,25,11848,1
4,3,Shimamura Haruyo ,MB,0,1,4,5,-20.00,JPN,SERVE,2,25,11848,1
5,5,Araki Erika (C),MB,0,0,0,0,,JPN,SERVE,2,25,11848,1
6,7,Ishii Yuki ,OH,0,0,0,0,,JPN,SERVE,2,25,11848,1
7,9,Tashiro Kanami ,S,0,0,1,1,0.00,JPN,SERVE,2,25,11848,1
8,14,Kobata Mako ,L,0,0,0,0,,JPN,SERVE,2,25,11848,1
9,15,Inoue Kotoe ,L,0,0,0,0,,JPN,SERVE,2,25,11848,1
10,19,Yamada Nichika ,MB,0,0,0,0,,JPN,SERVE,2,25,11848,1
11,20,Seki Nanami ,S,0,0,0,0,,JPN,SERVE,2,25,11848,1
12,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,SERVE,2,25,11848,1
13,24,Momii Aki ,S,0,0,2,2,0.00,JPN,SERVE,2,25,11848,1
0,24,Momii Aki ,S,1,1,6,8,0.00,JPN,SERVE,3,27,11848,1
1,1,Kurogo Ai ,OH,0,1,3,4,-25.00,JPN,SERVE,3,27,11848,1
2,2,Nishida Sarina ,OH,0,0,6,6,0.00,JPN,SERVE,3,27,11848,1
3,3,Shimamura Haruyo ,MB,0,0,1,1,0.00,JPN,SERVE,3,27,11848,1
4,5,Araki Erika (C),MB,0,0,0,0,,JPN,SERVE,3,27,11848,1
5,7,Ishii Yuki ,OH,0,0,2,2,0.00,JPN,SERVE,3,27,11848,1
6,8,Ishikawa Mayu ,OH,0,0,3,3,0.00,JPN,SERVE,3,27,11848,1
7,9,Tashiro Kanami ,S,0,0,0,0,,JPN,SERVE,3,27,11848,1
8,13,Okumura Mai ,MB,0,0,3,3,0.00,JPN,SERVE,3,27,11848,1
9,14,Kobata Mako ,L,0,0,0,0,,JPN,SERVE,3,27,11848,1
10,15,Inoue Kotoe ,L,0,0,0,0,,JPN,SERVE,3,27,11848,1
11,19,Yamada Nichika ,MB,0,0,0,0,,JPN,SERVE,3,27,11848,1
12,20,Seki Nanami ,S,0,0,0,0,,JPN,SERVE,3,27,11848,1
13,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,SERVE,3,27,11848,1
0,13,King Brie ,S,2,4,11,17,-11.76,CAN,SERVE,0,0,11849,
1,3,Van Ryk Kiera ,OH,1,2,10,13,-7.69,CAN,SERVE,0,0,11849,
2,15,Joseph Shainah ,O,1,1,8,10,0.00,CAN,SERVE,0,0,11849,
3,19,Maglio Emily ,MB,1,2,11,14,-7.14,CAN,SERVE,0,0,11849,
4,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,0,0,11849,
5,5,Smith Danielle ,S,0,0,0,0,,CAN,SERVE,0,0,11849,
6,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SERVE,0,0,11849,
7,9,Gray Alexa ,OH,0,0,0,0,,CAN,SERVE,0,0,11849,
8,11,Mitrovic Andrea ,OH,0,0,4,4,0.00,CAN,SERVE,0,0,11849,
9,12,Cross Jennifer (C),MB,0,3,14,17,-17.65,CAN,SERVE,0,0,11849,
10,14,Howe Hilary ,OH,0,3,10,13,-23.08,CAN,SERVE,0,0,11849,
11,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SERVE,0,0,11849,
12,18,Robitaille Kim ,S,0,0,0,0,,CAN,SERVE,0,0,11849,
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,SERVE,0,0,11849,
0,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,1,17,11849,0
1,3,Van Ryk Kiera ,OH,0,1,1,2,-50.00,CAN,SERVE,1,17,11849,0
2,5,Smith Danielle ,S,0,0,0,0,,CAN,SERVE,1,17,11849,0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SERVE,1,17,11849,0
4,9,Gray Alexa ,OH,0,0,0,0,,CAN,SERVE,1,17,11849,0
5,11,Mitrovic Andrea ,OH,0,0,4,4,0.00,CAN,SERVE,1,17,11849,0
6,12,Cross Jennifer (C),MB,0,1,3,4,-25.00,CAN,SERVE,1,17,11849,0
7,13,King Brie ,S,0,0,3,3,0.00,CAN,SERVE,1,17,11849,0
8,14,Howe Hilary ,OH,0,1,1,2,-50.00,CAN,SERVE,1,17,11849,0
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,SERVE,1,17,11849,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SERVE,1,17,11849,0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SERVE,1,17,11849,0
12,19,Maglio Emily ,MB,0,0,2,2,0.00,CAN,SERVE,1,17,11849,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,SERVE,1,17,11849,0
0,13,King Brie ,S,1,2,3,6,-16.67,CAN,SERVE,2,24,11849,0
1,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,2,24,11849,0
2,3,Van Ryk Kiera ,OH,0,1,3,4,-25.00,CAN,SERVE,2,24,11849,0
3,5,Smith Danielle ,S,0,0,0,0,,CAN,SERVE,2,24,11849,0
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SERVE,2,24,11849,0
5,9,Gray Alexa ,OH,0,0,0,0,,CAN,SERVE,2,24,11849,0
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SERVE,2,24,11849,0
7,12,Cross Jennifer (C),MB,0,0,2,2,0.00,CAN,SERVE,2,24,11849,0
8,14,Howe Hilary ,OH,0,1,4,5,-20.00,CAN,SERVE,2,24,11849,0
9,15,Joseph Shainah ,O,0,1,2,3,-33.33,CAN,SERVE,2,24,11849,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SERVE,2,24,11849,0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SERVE,2,24,11849,0
12,19,Maglio Emily ,MB,0,0,5,5,0.00,CAN,SERVE,2,24,11849,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,SERVE,2,24,11849,0
0,15,Joseph Shainah ,O,1,0,4,5,20.00,CAN,SERVE,3,30,11849,1
1,19,Maglio Emily ,MB,1,1,2,4,0.00,CAN,SERVE,3,30,11849,1
2,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,3,30,11849,1
3,3,Van Ryk Kiera ,OH,0,0,4,4,0.00,CAN,SERVE,3,30,11849,1
4,5,Smith Danielle ,S,0,0,0,0,,CAN,SERVE,3,30,11849,1
5,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SERVE,3,30,11849,1
6,9,Gray Alexa ,OH,0,0,0,0,,CAN,SERVE,3,30,11849,1
7,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SERVE,3,30,11849,1
8,12,Cross Jennifer (C),MB,0,1,8,9,-11.11,CAN,SERVE,3,30,11849,1
9,13,King Brie ,S,0,1,3,4,-25.00,CAN,SERVE,3,30,11849,1
10,14,Howe Hilary ,OH,0,0,3,3,0.00,CAN,SERVE,3,30,11849,1
11,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SERVE,3,30,11849,1
12,18,Robitaille Kim ,S,0,0,0,0,,CAN,SERVE,3,30,11849,1
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,SERVE,3,30,11849,1
0,3,Van Ryk Kiera ,OH,1,0,2,3,33.33,CAN,SERVE,4,16,11849,0
1,13,King Brie ,S,1,1,2,4,0.00,CAN,SERVE,4,16,11849,0
2,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,4,16,11849,0
3,5,Smith Danielle ,S,0,0,0,0,,CAN,SERVE,4,16,11849,0
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SERVE,4,16,11849,0
5,9,Gray Alexa ,OH,0,0,0,0,,CAN,SERVE,4,16,11849,0
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SERVE,4,16,11849,0
7,12,Cross Jennifer (C),MB,0,1,1,2,-50.00,CAN,SERVE,4,16,11849,0
8,14,Howe Hilary ,OH,0,1,2,3,-33.33,CAN,SERVE,4,16,11849,0
9,15,Joseph Shainah ,O,0,0,2,2,0.00,CAN,SERVE,4,16,11849,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SERVE,4,16,11849,0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SERVE,4,16,11849,0
12,19,Maglio Emily ,MB,0,1,2,3,-33.33,CAN,SERVE,4,16,11849,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,SERVE,4,16,11849,0
0,23,Gonzalez Lopez Gaila Ceneida ,O,4,2,15,21,9.52,DOM,SERVE,0,0,11849,
1,7,Marte Frica Niverka Dharlenis ,S,3,3,11,17,0.00,DOM,SERVE,0,0,11849,
2,14,Rivera Brens Prisilla (C),OH,3,3,15,21,0.00,DOM,SERVE,0,0,11849,
3,18,De La Cruz De Peña Bethania ,OH,2,1,13,16,6.25,DOM,SERVE,0,0,11849,
4,3,Eve Mejia Lisvel Elisa ,MB,1,2,9,12,-8.33,DOM,SERVE,0,0,11849,
5,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,SERVE,0,0,11849,
6,5,Castillo Brenda ,L,0,0,0,0,,DOM,SERVE,0,0,11849,
7,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,SERVE,0,0,11849,
8,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,SERVE,0,0,11849,
9,16,Peña Isabel Yonkaira Paola ,OH,0,0,1,1,0.00,DOM,SERVE,0,0,11849,
10,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,SERVE,0,0,11849,
11,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,SERVE,0,0,11849,
12,21,Martinez Jineiry ,MB,0,1,14,15,-6.67,DOM,SERVE,0,0,11849,
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,SERVE,0,0,11849,
0,23,Gonzalez Lopez Gaila Ceneida ,O,2,0,7,9,22.22,DOM,SERVE,1,25,11849,1
1,14,Rivera Brens Prisilla (C),OH,1,0,3,4,25.00,DOM,SERVE,1,25,11849,1
2,18,De La Cruz De Peña Bethania ,OH,1,0,3,4,25.00,DOM,SERVE,1,25,11849,1
3,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,SERVE,1,25,11849,1
4,3,Eve Mejia Lisvel Elisa ,MB,0,0,2,2,0.00,DOM,SERVE,1,25,11849,1
5,5,Castillo Brenda ,L,0,0,0,0,,DOM,SERVE,1,25,11849,1
6,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,SERVE,1,25,11849,1
7,7,Marte Frica Niverka Dharlenis ,S,0,0,2,2,0.00,DOM,SERVE,1,25,11849,1
8,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,SERVE,1,25,11849,1
9,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,DOM,SERVE,1,25,11849,1
10,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,SERVE,1,25,11849,1
11,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,SERVE,1,25,11849,1
12,21,Martinez Jineiry ,MB,0,0,4,4,0.00,DOM,SERVE,1,25,11849,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,SERVE,1,25,11849,1
0,7,Marte Frica Niverka Dharlenis ,S,1,1,2,4,0.00,DOM,SERVE,2,26,11849,1
1,14,Rivera Brens Prisilla (C),OH,1,1,4,6,0.00,DOM,SERVE,2,26,11849,1
2,18,De La Cruz De Peña Bethania ,OH,1,0,5,6,16.67,DOM,SERVE,2,26,11849,1
3,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,SERVE,2,26,11849,1
4,3,Eve Mejia Lisvel Elisa ,MB,0,1,2,3,-33.33,DOM,SERVE,2,26,11849,1
5,5,Castillo Brenda ,L,0,0,0,0,,DOM,SERVE,2,26,11849,1
6,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,SERVE,2,26,11849,1
7,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,SERVE,2,26,11849,1
8,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,DOM,SERVE,2,26,11849,1
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,SERVE,2,26,11849,1
10,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,SERVE,2,26,11849,1
11,21,Martinez Jineiry ,MB,0,0,2,2,0.00,DOM,SERVE,2,26,11849,1
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,4,4,0.00,DOM,SERVE,2,26,11849,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,SERVE,2,26,11849,1
