,Player No,Player Name,Position,Point,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,SET,3,25,16052,1
12,23,ManaKij Sirima ,S,0,0,6,6,0.00,THA,SET,3,25,16052,1
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,SET,3,25,16052,1
0,5,Kim Dain ,S,10,0,45,55,18.18,KOR,SET,0,0,16052,
1,3,Yeum Hye Seon ,S,3,0,46,49,6.12,KOR,SET,0,0,16052,
2,2,Lee Juah ,MB,0,0,1,1,0.00,KOR,SET,0,0,16052,
3,6,Park Eunjin ,MB,0,0,0,0,,KOR,SET,0,0,16052,
4,8,Shin Yeongyeong ,L,0,0,0,0,,KOR,SET,0,0,16052,
5,12,Moon Jungwon ,L,0,0,13,13,0.00,KOR,SET,0,0,16052,
6,13,Park Jeongah (C),OH,0,0,2,2,0.00,KOR,SET,0,0,16052,
7,14,Lee Dahyeon ,MB,0,0,0,0,,KOR,SET,0,0,16052,
8,16,Jeong Jiyun ,OH,0,0,3,3,0.00,KOR,SET,0,0,16052,
9,17,Jung Hoyoung ,MB,0,0,3,3,0.00,KOR,SET,0,0,16052,
10,18,Kim Miyoun ,OH,0,0,0,0,,KOR,SET,0,0,16052,
11,19,Pyo Seungju ,OH,0,0,0,0,,KOR,SET,0,0,16052,
12,71,Moon Jiyun ,O,0,0,2,2,0.00,KOR,SET,0,0,16052,
13,97,Kang Sohwi ,OH,0,0,0,0,,KOR,SET,0,0,16052,
0,5,Kim Dain ,S,5,0,31,36,13.89,KOR,SET,1,17,16052,0
1,2,Lee Juah ,MB,0,0,0,0,,KOR,SET,1,17,16052,0
2,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,SET,1,17,16052,0
3,6,Park Eunjin ,MB,0,0,0,0,,KOR,SET,1,17,16052,0
4,8,Shin Yeongyeong ,L,0,0,0,0,,KOR,SET,1,17,16052,0
5,12,Moon Jungwon ,L,0,0,0,0,,KOR,SET,1,17,16052,0
6,13,Park Jeongah (C),OH,0,0,0,0,,KOR,SET,1,17,16052,0
7,14,Lee Dahyeon ,MB,0,0,0,0,,KOR,SET,1,17,16052,0
8,16,Jeong Jiyun ,OH,0,0,3,3,0.00,KOR,SET,1,17,16052,0
9,17,Jung Hoyoung ,MB,0,0,0,0,,KOR,SET,1,17,16052,0
10,18,Kim Miyoun ,OH,0,0,0,0,,KOR,SET,1,17,16052,0
11,19,Pyo Seungju ,OH,0,0,0,0,,KOR,SET,1,17,16052,0
12,71,Moon Jiyun ,O,0,0,0,0,,KOR,SET,1,17,16052,0
13,97,Kang Sohwi ,OH,0,0,0,0,,KOR,SET,1,17,16052,0
0,5,Kim Dain ,S,5,0,14,19,26.32,KOR,SET,2,26,16052,0
1,3,Yeum Hye Seon ,S,2,0,14,16,12.50,KOR,SET,2,26,16052,0
2,2,Lee Juah ,MB,0,0,0,0,,KOR,SET,2,26,16052,0
3,6,Park Eunjin ,MB,0,0,0,0,,KOR,SET,2,26,16052,0
4,8,Shin Yeongyeong ,L,0,0,0,0,,KOR,SET,2,26,16052,0
5,12,Moon Jungwon ,L,0,0,7,7,0.00,KOR,SET,2,26,16052,0
6,13,Park Jeongah (C),OH,0,0,2,2,0.00,KOR,SET,2,26,16052,0
7,14,Lee Dahyeon ,MB,0,0,0,0,,KOR,SET,2,26,16052,0
8,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,SET,2,26,16052,0
9,17,Jung Hoyoung ,MB,0,0,1,1,0.00,KOR,SET,2,26,16052,0
10,18,Kim Miyoun ,OH,0,0,0,0,,KOR,SET,2,26,16052,0
11,19,Pyo Seungju ,OH,0,0,0,0,,KOR,SET,2,26,16052,0
12,71,Moon Jiyun ,O,0,0,1,1,0.00,KOR,SET,2,26,16052,0
13,97,Kang Sohwi ,OH,0,0,0,0,,KOR,SET,2,26,16052,0
0,3,Yeum Hye Seon ,S,1,0,32,33,3.03,KOR,SET,3,21,16052,0
1,2,Lee Juah ,MB,0,0,1,1,0.00,KOR,SET,3,21,16052,0
2,5,Kim Dain ,S,0,0,0,0,,KOR,SET,3,21,16052,0
3,6,Park Eunjin ,MB,0,0,0,0,,KOR,SET,3,21,16052,0
4,8,Shin Yeongyeong ,L,0,0,0,0,,KOR,SET,3,21,16052,0
5,12,Moon Jungwon ,L,0,0,6,6,0.00,KOR,SET,3,21,16052,0
6,13,Park Jeongah (C),OH,0,0,0,0,,KOR,SET,3,21,16052,0
7,14,Lee Dahyeon ,MB,0,0,0,0,,KOR,SET,3,21,16052,0
8,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,SET,3,21,16052,0
9,17,Jung Hoyoung ,MB,0,0,2,2,0.00,KOR,SET,3,21,16052,0
10,18,Kim Miyoun ,OH,0,0,0,0,,KOR,SET,3,21,16052,0
11,19,Pyo Seungju ,OH,0,0,0,0,,KOR,SET,3,21,16052,0
12,71,Moon Jiyun ,O,0,0,1,1,0.00,KOR,SET,3,21,16052,0
13,97,Kang Sohwi ,OH,0,0,0,0,,KOR,SET,3,21,16052,0
0,6,Seki Nanami ,S,13,1,72,86,13.95,JPN,SET,0,0,16053,
1,21,Matsui Tamaki ,S,2,0,5,7,28.57,JPN,SET,0,0,16053,
2,2,Hayashi Kotona ,OH,0,0,6,6,0.00,JPN,SET,0,0,16053,
3,3,Nishida Sarina (C),OH,0,0,1,1,0.00,JPN,SET,0,0,16053,
4,5,Shimamura Haruyo ,MB,0,0,0,0,,JPN,SET,0,0,16053,
5,10,Inoue Arisa ,OH,0,0,0,0,,JPN,SET,0,0,16053,
6,15,Kojima Manami ,L,0,0,0,0,,JPN,SET,0,0,16053,
7,17,Tanaka Mizuki ,OH,0,0,0,0,,JPN,SET,0,0,16053,
8,20,Yokota Mami ,MB,0,0,0,0,,JPN,SET,0,0,16053,
9,24,Irisawa Mai ,MB,0,0,0,0,,JPN,SET,0,0,16053,
10,29,Nishimura Minami ,L,0,0,4,4,0.00,JPN,SET,0,0,16053,
11,31,Nishikawa Yuki ,OH,0,0,0,0,,JPN,SET,0,0,16053,
12,34,Araki Ayaka ,MB,0,0,1,1,0.00,JPN,SET,0,0,16053,
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,SET,0,0,16053,
0,6,Seki Nanami ,S,6,0,19,25,24.00,JPN,SET,1,18,16053,0
1,2,Hayashi Kotona ,OH,0,0,1,1,0.00,JPN,SET,1,18,16053,0
2,3,Nishida Sarina (C),OH,0,0,0,0,,JPN,SET,1,18,16053,0
3,5,Shimamura Haruyo ,MB,0,0,0,0,,JPN,SET,1,18,16053,0
4,10,Inoue Arisa ,OH,0,0,0,0,,JPN,SET,1,18,16053,0
5,15,Kojima Manami ,L,0,0,0,0,,JPN,SET,1,18,16053,0
6,17,Tanaka Mizuki ,OH,0,0,0,0,,JPN,SET,1,18,16053,0
7,20,Yokota Mami ,MB,0,0,0,0,,JPN,SET,1,18,16053,0
8,21,Matsui Tamaki ,S,0,0,4,4,0.00,JPN,SET,1,18,16053,0
9,24,Irisawa Mai ,MB,0,0,0,0,,JPN,SET,1,18,16053,0
10,29,Nishimura Minami ,L,0,0,1,1,0.00,JPN,SET,1,18,16053,0
11,31,Nishikawa Yuki ,OH,0,0,0,0,,JPN,SET,1,18,16053,0
12,34,Araki Ayaka ,MB,0,0,0,0,,JPN,SET,1,18,16053,0
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,SET,1,18,16053,0
0,6,Seki Nanami ,S,3,0,25,28,10.71,JPN,SET,2,25,16053,0
1,21,Matsui Tamaki ,S,2,0,1,3,66.67,JPN,SET,2,25,16053,0
2,2,Hayashi Kotona ,OH,0,0,3,3,0.00,JPN,SET,2,25,16053,0
3,3,Nishida Sarina (C),OH,0,0,1,1,0.00,JPN,SET,2,25,16053,0
4,5,Shimamura Haruyo ,MB,0,0,0,0,,JPN,SET,2,25,16053,0
5,10,Inoue Arisa ,OH,0,0,0,0,,JPN,SET,2,25,16053,0
6,15,Kojima Manami ,L,0,0,0,0,,JPN,SET,2,25,16053,0
7,17,Tanaka Mizuki ,OH,0,0,0,0,,JPN,SET,2,25,16053,0
8,20,Yokota Mami ,MB,0,0,0,0,,JPN,SET,2,25,16053,0
9,24,Irisawa Mai ,MB,0,0,0,0,,JPN,SET,2,25,16053,0
10,29,Nishimura Minami ,L,0,0,2,2,0.00,JPN,SET,2,25,16053,0
11,31,Nishikawa Yuki ,OH,0,0,0,0,,JPN,SET,2,25,16053,0
12,34,Araki Ayaka ,MB,0,0,0,0,,JPN,SET,2,25,16053,0
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,SET,2,25,16053,0
0,6,Seki Nanami ,S,4,1,28,33,9.09,JPN,SET,3,25,16053,0
1,2,Hayashi Kotona ,OH,0,0,2,2,0.00,JPN,SET,3,25,16053,0
2,3,Nishida Sarina (C),OH,0,0,0,0,,JPN,SET,3,25,16053,0
3,5,Shimamura Haruyo ,MB,0,0,0,0,,JPN,SET,3,25,16053,0
4,10,Inoue Arisa ,OH,0,0,0,0,,JPN,SET,3,25,16053,0
5,15,Kojima Manami ,L,0,0,0,0,,JPN,SET,3,25,16053,0
6,17,Tanaka Mizuki ,OH,0,0,0,0,,JPN,SET,3,25,16053,0
7,20,Yokota Mami ,MB,0,0,0,0,,JPN,SET,3,25,16053,0
8,21,Matsui Tamaki ,S,0,0,0,0,,JPN,SET,3,25,16053,0
9,24,Irisawa Mai ,MB,0,0,0,0,,JPN,SET,3,25,16053,0
10,29,Nishimura Minami ,L,0,0,1,1,0.00,JPN,SET,3,25,16053,0
11,31,Nishikawa Yuki ,OH,0,0,0,0,,JPN,SET,3,25,16053,0
12,34,Araki Ayaka ,MB,0,0,1,1,0.00,JPN,SET,3,25,16053,0
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,SET,3,25,16053,0
0,3,Diao Linyu ,S,2,0,79,81,2.47,CHN,SET,0,0,16053,
1,1,Yuan Xinyue (C),MB,0,0,3,3,0.00,CHN,SET,0,0,16053,
2,4,Yang Hanyu ,MB,0,0,0,0,,CHN,SET,0,0,16053,
3,5,Gao Yi ,MB,0,0,0,0,,CHN,SET,0,0,16053,
4,6,Gong Xiangyu ,O,0,0,1,1,0.00,CHN,SET,0,0,16053,
5,7,Wang Yuanyuan ,MB,0,0,1,1,0.00,CHN,SET,0,0,16053,
6,8,Xu Xiaoting ,S,0,0,5,5,0.00,CHN,SET,0,0,16053,
7,10,Wang Yunlu ,OH,0,0,0,0,,CHN,SET,0,0,16053,
8,11,Zhong Hui ,OH,0,0,0,0,,CHN,SET,0,0,16053,
9,12,Li Yingying ,OH,0,0,0,0,,CHN,SET,0,0,16053,
10,14,Zheng Yixin ,O,0,0,0,0,,CHN,SET,0,0,16053,
11,17,Ni Feifan ,L,0,0,0,0,,CHN,SET,0,0,16053,
12,18,Wang Mengjie ,L,0,0,7,7,0.00,CHN,SET,0,0,16053,
13,23,Du Qingqing ,OH,0,0,0,0,,CHN,SET,0,0,16053,
0,1,Yuan Xinyue (C),MB,0,0,1,1,0.00,CHN,SET,1,25,16053,1
1,3,Diao Linyu ,S,0,0,27,27,0.00,CHN,SET,1,25,16053,1
2,4,Yang Hanyu ,MB,0,0,0,0,,CHN,SET,1,25,16053,1
3,5,Gao Yi ,MB,0,0,0,0,,CHN,SET,1,25,16053,1
4,6,Gong Xiangyu ,O,0,0,0,0,,CHN,SET,1,25,16053,1
5,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,SET,1,25,16053,1
6,8,Xu Xiaoting ,S,0,0,0,0,,CHN,SET,1,25,16053,1
7,10,Wang Yunlu ,OH,0,0,0,0,,CHN,SET,1,25,16053,1
8,11,Zhong Hui ,OH,0,0,0,0,,CHN,SET,1,25,16053,1
9,12,Li Yingying ,OH,0,0,0,0,,CHN,SET,1,25,16053,1
10,14,Zheng Yixin ,O,0,0,0,0,,CHN,SET,1,25,16053,1
11,17,Ni Feifan ,L,0,0,0,0,,CHN,SET,1,25,16053,1
12,18,Wang Mengjie ,L,0,0,4,4,0.00,CHN,SET,1,25,16053,1
13,23,Du Qingqing ,OH,0,0,0,0,,CHN,SET,1,25,16053,1
0,1,Yuan Xinyue (C),MB,0,0,1,1,0.00,CHN,SET,2,27,16053,1
1,3,Diao Linyu ,S,0,0,26,26,0.00,CHN,SET,2,27,16053,1
2,4,Yang Hanyu ,MB,0,0,0,0,,CHN,SET,2,27,16053,1
3,5,Gao Yi ,MB,0,0,0,0,,CHN,SET,2,27,16053,1
4,6,Gong Xiangyu ,O,0,0,0,0,,CHN,SET,2,27,16053,1
5,7,Wang Yuanyuan ,MB,0,0,1,1,0.00,CHN,SET,2,27,16053,1
6,8,Xu Xiaoting ,S,0,0,5,5,0.00,CHN,SET,2,27,16053,1
7,10,Wang Yunlu ,OH,0,0,0,0,,CHN,SET,2,27,16053,1
8,11,Zhong Hui ,OH,0,0,0,0,,CHN,SET,2,27,16053,1
9,12,Li Yingying ,OH,0,0,0,0,,CHN,SET,2,27,16053,1
10,14,Zheng Yixin ,O,0,0,0,0,,CHN,SET,2,27,16053,1
11,17,Ni Feifan ,L,0,0,0,0,,CHN,SET,2,27,16053,1
12,18,Wang Mengjie ,L,0,0,2,2,0.00,CHN,SET,2,27,16053,1
13,23,Du Qingqing ,OH,0,0,0,0,,CHN,SET,2,27,16053,1
0,3,Diao Linyu ,S,2,0,26,28,7.14,CHN,SET,3,27,16053,1
1,1,Yuan Xinyue (C),MB,0,0,1,1,0.00,CHN,SET,3,27,16053,1
2,4,Yang Hanyu ,MB,0,0,0,0,,CHN,SET,3,27,16053,1
3,5,Gao Yi ,MB,0,0,0,0,,CHN,SET,3,27,16053,1
4,6,Gong Xiangyu ,O,0,0,1,1,0.00,CHN,SET,3,27,16053,1
5,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,SET,3,27,16053,1
6,8,Xu Xiaoting ,S,0,0,0,0,,CHN,SET,3,27,16053,1
7,10,Wang Yunlu ,OH,0,0,0,0,,CHN,SET,3,27,16053,1
8,11,Zhong Hui ,OH,0,0,0,0,,CHN,SET,3,27,16053,1
9,12,Li Yingying ,OH,0,0,0,0,,CHN,SET,3,27,16053,1
10,14,Zheng Yixin ,O,0,0,0,0,,CHN,SET,3,27,16053,1
11,17,Ni Feifan ,L,0,0,0,0,,CHN,SET,3,27,16053,1
12,18,Wang Mengjie ,L,0,0,1,1,0.00,CHN,SET,3,27,16053,1
13,23,Du Qingqing ,OH,0,0,0,0,,CHN,SET,3,27,16053,1
0,13,King Brie ,S,14,3,126,143,7.69,CAN,SET,0,0,16054,
1,4,Savard Vicky ,OH,0,0,0,0,,CAN,SET,0,0,16054,
2,5,Murmann Julia ,L,0,0,0,0,,CAN,SET,0,0,16054,
3,6,White Jazmine Ruth ,MB,0,0,3,3,0.00,CAN,SET,0,0,16054,
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SET,0,0,16054,
5,9,Gray Alexa (C),OH,0,0,4,4,0.00,CAN,SET,0,0,16054,
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,0,0,16054,
7,14,Howe Hilary ,OH,0,0,2,2,0.00,CAN,SET,0,0,16054,
8,15,Joseph Shainah ,O,0,0,2,2,0.00,CAN,SET,0,0,16054,
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,0,0,16054,
10,17,Jost Kacey ,L,0,0,19,19,0.00,CAN,SET,0,0,16054,
11,18,Robitaille Kim ,S,0,0,3,3,0.00,CAN,SET,0,0,16054,
12,19,Maglio Emily ,MB,0,0,4,4,0.00,CAN,SET,0,0,16054,
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,SET,0,0,16054,
0,13,King Brie ,S,5,0,26,31,16.13,CAN,SET,1,18,16054,0
1,4,Savard Vicky ,OH,0,0,0,0,,CAN,SET,1,18,16054,0
2,5,Murmann Julia ,L,0,0,0,0,,CAN,SET,1,18,16054,0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,1,18,16054,0
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SET,1,18,16054,0
5,9,Gray Alexa (C),OH,0,0,0,0,,CAN,SET,1,18,16054,0
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,1,18,16054,0
7,14,Howe Hilary ,OH,0,0,1,1,0.00,CAN,SET,1,18,16054,0
8,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,1,18,16054,0
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,1,18,16054,0
10,17,Jost Kacey ,L,0,0,4,4,0.00,CAN,SET,1,18,16054,0
11,18,Robitaille Kim ,S,0,0,3,3,0.00,CAN,SET,1,18,16054,0
12,19,Maglio Emily ,MB,0,0,1,1,0.00,CAN,SET,1,18,16054,0
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,SET,1,18,16054,0
0,13,King Brie ,S,3,0,35,38,7.89,CAN,SET,2,28,16054,1
1,4,Savard Vicky ,OH,0,0,0,0,,CAN,SET,2,28,16054,1
2,5,Murmann Julia ,L,0,0,0,0,,CAN,SET,2,28,16054,1
3,6,White Jazmine Ruth ,MB,0,0,2,2,0.00,CAN,SET,2,28,16054,1
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SET,2,28,16054,1
5,9,Gray Alexa (C),OH,0,0,2,2,0.00,CAN,SET,2,28,16054,1
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,2,28,16054,1
7,14,Howe Hilary ,OH,0,0,1,1,0.00,CAN,SET,2,28,16054,1
8,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,2,28,16054,1
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,2,28,16054,1
10,17,Jost Kacey ,L,0,0,4,4,0.00,CAN,SET,2,28,16054,1
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SET,2,28,16054,1
12,19,Maglio Emily ,MB,0,0,2,2,0.00,CAN,SET,2,28,16054,1
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,SET,2,28,16054,1
0,13,King Brie ,S,1,0,25,26,3.85,CAN,SET,3,25,16054,1
1,4,Savard Vicky ,OH,0,0,0,0,,CAN,SET,3,25,16054,1
2,5,Murmann Julia ,L,0,0,0,0,,CAN,SET,3,25,16054,1
3,6,White Jazmine Ruth ,MB,0,0,1,1,0.00,CAN,SET,3,25,16054,1
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SET,3,25,16054,1
5,9,Gray Alexa (C),OH,0,0,0,0,,CAN,SET,3,25,16054,1
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,3,25,16054,1
7,14,Howe Hilary ,OH,0,0,0,0,,CAN,SET,3,25,16054,1
8,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,3,25,16054,1
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,3,25,16054,1
10,17,Jost Kacey ,L,0,0,4,4,0.00,CAN,SET,3,25,16054,1
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SET,3,25,16054,1
12,19,Maglio Emily ,MB,0,0,1,1,0.00,CAN,SET,3,25,16054,1
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,SET,3,25,16054,1
0,13,King Brie ,S,3,2,23,28,3.57,CAN,SET,4,18,16054,0
1,4,Savard Vicky ,OH,0,0,0,0,,CAN,SET,4,18,16054,0
2,5,Murmann Julia ,L,0,0,0,0,,CAN,SET,4,18,16054,0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,4,18,16054,0
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SET,4,18,16054,0
5,9,Gray Alexa (C),OH,0,0,1,1,0.00,CAN,SET,4,18,16054,0
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,4,18,16054,0
7,14,Howe Hilary ,OH,0,0,0,0,,CAN,SET,4,18,16054,0
8,15,Joseph Shainah ,O,0,0,2,2,0.00,CAN,SET,4,18,16054,0
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,4,18,16054,0
10,17,Jost Kacey ,L,0,0,3,3,0.00,CAN,SET,4,18,16054,0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SET,4,18,16054,0
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,SET,4,18,16054,0
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,SET,4,18,16054,0
0,13,King Brie ,S,2,1,17,20,5.00,CAN,SET,5,15,16054,1
1,4,Savard Vicky ,OH,0,0,0,0,,CAN,SET,5,15,16054,1
2,5,Murmann Julia ,L,0,0,0,0,,CAN,SET,5,15,16054,1
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,5,15,16054,1
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SET,5,15,16054,1
5,9,Gray Alexa (C),OH,0,0,1,1,0.00,CAN,SET,5,15,16054,1
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,5,15,16054,1
7,14,Howe Hilary ,OH,0,0,0,0,,CAN,SET,5,15,16054,1
8,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,5,15,16054,1
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,5,15,16054,1
10,17,Jost Kacey ,L,0,0,4,4,0.00,CAN,SET,5,15,16054,1
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,SET,5,15,16054,1
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,SET,5,15,16054,1
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,SET,5,15,16054,1
0,4,Drca Bojana ,S,11,1,106,118,8.47,SRB,SET,0,0,16054,
1,8,Mirkovic Sladjana ,S,1,0,9,10,10.00,SRB,SET,0,0,16054,
2,1,Busa Bianka ,OH,0,0,1,1,0.00,SRB,SET,0,0,16054,
3,2,Lazovic Katarina ,OH,0,0,1,1,0.00,SRB,SET,0,0,16054,
4,5,Popovic Mina ,MB,0,1,1,2,-50.00,SRB,SET,0,0,16054,
5,9,Uzelac Aleksandra ,OH,0,0,1,1,0.00,SRB,SET,0,0,16054,
6,11,Kurtagic Hena ,MB,0,0,0,0,,SRB,SET,0,0,16054,
7,12,Pusic Teodora ,L,0,1,23,24,-4.17,SRB,SET,0,0,16054,
8,13,Bjelica Ana (C),O,0,0,4,4,0.00,SRB,SET,0,0,16054,
9,14,Aleksic Maja ,MB,0,0,2,2,0.00,SRB,SET,0,0,16054,
10,16,Jegdic Aleksandra ,L,0,0,0,0,,SRB,SET,0,0,16054,
11,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,SET,0,0,16054,
12,22,Lozo Sara ,O,0,0,2,2,0.00,SRB,SET,0,0,16054,
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,SRB,SET,0,0,16054,
0,4,Drca Bojana ,S,6,0,18,24,25.00,SRB,SET,1,25,16054,1
1,1,Busa Bianka ,OH,0,0,0,0,,SRB,SET,1,25,16054,1
2,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,SET,1,25,16054,1
3,5,Popovic Mina ,MB,0,0,0,0,,SRB,SET,1,25,16054,1
4,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,SET,1,25,16054,1
5,9,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,SET,1,25,16054,1
6,11,Kurtagic Hena ,MB,0,0,0,0,,SRB,SET,1,25,16054,1
7,12,Pusic Teodora ,L,0,0,9,9,0.00,SRB,SET,1,25,16054,1
8,13,Bjelica Ana (C),O,0,0,0,0,,SRB,SET,1,25,16054,1
9,14,Aleksic Maja ,MB,0,0,1,1,0.00,SRB,SET,1,25,16054,1
10,16,Jegdic Aleksandra ,L,0,0,0,0,,SRB,SET,1,25,16054,1
11,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,SET,1,25,16054,1
12,22,Lozo Sara ,O,0,0,1,1,0.00,SRB,SET,1,25,16054,1
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,SRB,SET,1,25,16054,1
0,4,Drca Bojana ,S,2,1,27,30,3.33,SRB,SET,2,26,16054,0
1,1,Busa Bianka ,OH,0,0,1,1,0.00,SRB,SET,2,26,16054,0
2,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,SET,2,26,16054,0
3,5,Popovic Mina ,MB,0,0,0,0,,SRB,SET,2,26,16054,0
4,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,SET,2,26,16054,0
5,9,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,SET,2,26,16054,0
6,11,Kurtagic Hena ,MB,0,0,0,0,,SRB,SET,2,26,16054,0
7,12,Pusic Teodora ,L,0,0,7,7,0.00,SRB,SET,2,26,16054,0
8,13,Bjelica Ana (C),O,0,0,1,1,0.00,SRB,SET,2,26,16054,0
9,14,Aleksic Maja ,MB,0,0,0,0,,SRB,SET,2,26,16054,0
10,16,Jegdic Aleksandra ,L,0,0,0,0,,SRB,SET,2,26,16054,0
11,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,SET,2,26,16054,0
12,22,Lozo Sara ,O,0,0,0,0,,SRB,SET,2,26,16054,0
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,SRB,SET,2,26,16054,0
0,4,Drca Bojana ,S,1,0,28,29,3.45,SRB,SET,3,23,16054,0
1,1,Busa Bianka ,OH,0,0,0,0,,SRB,SET,3,23,16054,0
2,2,Lazovic Katarina ,OH,0,0,1,1,0.00,SRB,SET,3,23,16054,0
3,5,Popovic Mina ,MB,0,0,0,0,,SRB,SET,3,23,16054,0
4,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,SET,3,23,16054,0
5,9,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,SET,3,23,16054,0
6,11,Kurtagic Hena ,MB,0,0,0,0,,SRB,SET,3,23,16054,0
7,12,Pusic Teodora ,L,0,0,4,4,0.00,SRB,SET,3,23,16054,0
8,13,Bjelica Ana (C),O,0,0,1,1,0.00,SRB,SET,3,23,16054,0
9,14,Aleksic Maja ,MB,0,0,1,1,0.00,SRB,SET,3,23,16054,0
10,16,Jegdic Aleksandra ,L,0,0,0,0,,SRB,SET,3,23,16054,0
11,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,SET,3,23,16054,0
12,22,Lozo Sara ,O,0,0,1,1,0.00,SRB,SET,3,23,16054,0
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,SRB,SET,3,23,16054,0
0,4,Drca Bojana ,S,1,0,25,26,3.85,SRB,SET,4,25,16054,1
1,1,Busa Bianka ,OH,0,0,0,0,,SRB,SET,4,25,16054,1
2,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,SET,4,25,16054,1
3,5,Popovic Mina ,MB,0,0,1,1,0.00,SRB,SET,4,25,16054,1
4,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,SET,4,25,16054,1
5,9,Uzelac Aleksandra ,OH,0,0,1,1,0.00,SRB,SET,4,25,16054,1
6,11,Kurtagic Hena ,MB,0,0,0,0,,SRB,SET,4,25,16054,1
7,12,Pusic Teodora ,L,0,0,2,2,0.00,SRB,SET,4,25,16054,1
8,13,Bjelica Ana (C),O,0,0,2,2,0.00,SRB,SET,4,25,16054,1
9,14,Aleksic Maja ,MB,0,0,0,0,,SRB,SET,4,25,16054,1
10,16,Jegdic Aleksandra ,L,0,0,0,0,,SRB,SET,4,25,16054,1
11,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,SET,4,25,16054,1
12,22,Lozo Sara ,O,0,0,0,0,,SRB,SET,4,25,16054,1
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,SRB,SET,4,25,16054,1
0,4,Drca Bojana ,S,1,0,8,9,11.11,SRB,SET,5,12,16054,0
