Unnamed: 0,Player No,Player Name,Position,Digs,Errors,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
6,2,Akoz Simge Sebnem ,L,0,0,0,,TUR,DIG,3,25,11874,1.0
7,3,Özbay Cansu ,S,0,0,0,,TUR,DIG,3,25,11874,1.0
8,4,Ivegin Tugba ,OH,0,0,0,,TUR,DIG,3,25,11874,1.0
9,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,3,25,11874,1.0
10,8,Guveli Yasemin ,MB,0,0,0,,TUR,DIG,3,25,11874,1.0
11,13,Boz Meryem ,O,0,0,0,,TUR,DIG,3,25,11874,1.0
12,14,Erdem Dündar Eda (C),MB,0,0,0,,TUR,DIG,3,25,11874,1.0
13,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,3,25,11874,1.0
0,1,Nowicka Julia ,S,16,0,17,94.12,POL,DIG,0,0,11875,
1,9,Stysiak Magdalena ,O,14,1,16,81.25,POL,DIG,0,0,11875,
2,8,Stenzel Maria ,L,10,3,16,43.75,POL,DIG,0,0,11875,
3,11,Lukasik Martyna ,OH,10,0,11,90.91,POL,DIG,0,0,11875,
4,88,Gorecka Zuzanna ,OH,9,1,12,66.67,POL,DIG,0,0,11875,
5,3,Alagierska-Szczepaniak Klaudia ,MB,5,2,7,42.86,POL,DIG,0,0,11875,
6,5,Korneluk Agnieszka (C),MB,5,3,11,18.18,POL,DIG,0,0,11875,
7,13,Jagla Monika ,L,4,5,9,-11.11,POL,DIG,0,0,11875,
8,30,Rozanski Olivia ,OH,1,0,1,100.0,POL,DIG,0,0,11875,
9,19,Fedusio Monika ,OH,0,0,0,,POL,DIG,0,0,11875,
10,20,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,0,0,11875,
11,21,Druzkowska Karolina ,OH,0,0,0,,POL,DIG,0,0,11875,
12,27,Łazowska Martyna ,S,0,0,0,,POL,DIG,0,0,11875,
13,78,Gryka Aleksandra ,MB,0,0,0,,POL,DIG,0,0,11875,
0,1,Nowicka Julia ,S,3,0,3,100.0,POL,DIG,1,25,11875,1.0
1,8,Stenzel Maria ,L,3,1,4,50.0,POL,DIG,1,25,11875,1.0
2,9,Stysiak Magdalena ,O,3,1,4,50.0,POL,DIG,1,25,11875,1.0
3,5,Korneluk Agnieszka (C),MB,2,0,2,100.0,POL,DIG,1,25,11875,1.0
4,3,Alagierska-Szczepaniak Klaudia ,MB,1,0,1,100.0,POL,DIG,1,25,11875,1.0
5,11,Lukasik Martyna ,OH,1,0,1,100.0,POL,DIG,1,25,11875,1.0
6,13,Jagla Monika ,L,0,3,3,-100.0,POL,DIG,1,25,11875,1.0
7,19,Fedusio Monika ,OH,0,0,0,,POL,DIG,1,25,11875,1.0
8,20,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,1,25,11875,1.0
9,21,Druzkowska Karolina ,OH,0,0,0,,POL,DIG,1,25,11875,1.0
10,27,Łazowska Martyna ,S,0,0,0,,POL,DIG,1,25,11875,1.0
11,30,Rozanski Olivia ,OH,0,0,0,,POL,DIG,1,25,11875,1.0
12,78,Gryka Aleksandra ,MB,0,0,0,,POL,DIG,1,25,11875,1.0
13,88,Gorecka Zuzanna ,OH,0,0,0,,POL,DIG,1,25,11875,1.0
0,1,Nowicka Julia ,S,6,0,6,100.0,POL,DIG,2,22,11875,0.0
1,8,Stenzel Maria ,L,4,1,6,50.0,POL,DIG,2,22,11875,0.0
2,9,Stysiak Magdalena ,O,4,0,5,80.0,POL,DIG,2,22,11875,0.0
3,88,Gorecka Zuzanna ,OH,3,1,5,40.0,POL,DIG,2,22,11875,0.0
4,3,Alagierska-Szczepaniak Klaudia ,MB,1,0,1,100.0,POL,DIG,2,22,11875,0.0
5,5,Korneluk Agnieszka (C),MB,0,0,2,0.0,POL,DIG,2,22,11875,0.0
6,11,Lukasik Martyna ,OH,0,0,0,,POL,DIG,2,22,11875,0.0
7,13,Jagla Monika ,L,0,1,1,-100.0,POL,DIG,2,22,11875,0.0
8,19,Fedusio Monika ,OH,0,0,0,,POL,DIG,2,22,11875,0.0
9,20,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,2,22,11875,0.0
10,21,Druzkowska Karolina ,OH,0,0,0,,POL,DIG,2,22,11875,0.0
11,27,Łazowska Martyna ,S,0,0,0,,POL,DIG,2,22,11875,0.0
12,30,Rozanski Olivia ,OH,0,0,0,,POL,DIG,2,22,11875,0.0
13,78,Gryka Aleksandra ,MB,0,0,0,,POL,DIG,2,22,11875,0.0
0,9,Stysiak Magdalena ,O,5,0,5,100.0,POL,DIG,3,26,11875,0.0
1,5,Korneluk Agnieszka (C),MB,3,1,5,40.0,POL,DIG,3,26,11875,0.0
2,11,Lukasik Martyna ,OH,3,0,4,75.0,POL,DIG,3,26,11875,0.0
3,13,Jagla Monika ,L,3,1,4,50.0,POL,DIG,3,26,11875,0.0
4,3,Alagierska-Szczepaniak Klaudia ,MB,2,1,3,33.33,POL,DIG,3,26,11875,0.0
5,8,Stenzel Maria ,L,2,1,4,25.0,POL,DIG,3,26,11875,0.0
6,88,Gorecka Zuzanna ,OH,2,0,3,66.67,POL,DIG,3,26,11875,0.0
7,1,Nowicka Julia ,S,1,0,1,100.0,POL,DIG,3,26,11875,0.0
8,19,Fedusio Monika ,OH,0,0,0,,POL,DIG,3,26,11875,0.0
9,20,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,3,26,11875,0.0
10,21,Druzkowska Karolina ,OH,0,0,0,,POL,DIG,3,26,11875,0.0
11,27,Łazowska Martyna ,S,0,0,0,,POL,DIG,3,26,11875,0.0
12,30,Rozanski Olivia ,OH,0,0,0,,POL,DIG,3,26,11875,0.0
13,78,Gryka Aleksandra ,MB,0,0,0,,POL,DIG,3,26,11875,0.0
0,1,Nowicka Julia ,S,6,0,7,85.71,POL,DIG,4,21,11875,0.0
1,11,Lukasik Martyna ,OH,6,0,6,100.0,POL,DIG,4,21,11875,0.0
2,88,Gorecka Zuzanna ,OH,4,0,4,100.0,POL,DIG,4,21,11875,0.0
3,9,Stysiak Magdalena ,O,2,0,2,100.0,POL,DIG,4,21,11875,0.0
4,3,Alagierska-Szczepaniak Klaudia ,MB,1,1,2,0.0,POL,DIG,4,21,11875,0.0
5,8,Stenzel Maria ,L,1,0,2,50.0,POL,DIG,4,21,11875,0.0
6,13,Jagla Monika ,L,1,0,1,100.0,POL,DIG,4,21,11875,0.0
7,30,Rozanski Olivia ,OH,1,0,1,100.0,POL,DIG,4,21,11875,0.0
8,5,Korneluk Agnieszka (C),MB,0,2,2,-100.0,POL,DIG,4,21,11875,0.0
9,19,Fedusio Monika ,OH,0,0,0,,POL,DIG,4,21,11875,0.0
10,20,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,4,21,11875,0.0
11,21,Druzkowska Karolina ,OH,0,0,0,,POL,DIG,4,21,11875,0.0
12,27,Łazowska Martyna ,S,0,0,0,,POL,DIG,4,21,11875,0.0
13,78,Gryka Aleksandra ,MB,0,0,0,,POL,DIG,4,21,11875,0.0
0,5,Castillo Brenda ,L,26,8,38,47.37,DOM,DIG,0,0,11875,
1,7,Marte Frica Niverka Dharlenis ,S,12,3,16,56.25,DOM,DIG,0,0,11875,
2,14,Rivera Brens Prisilla (C),OH,12,7,20,25.0,DOM,DIG,0,0,11875,
3,18,De La Cruz De Peña Bethania ,OH,11,3,14,57.14,DOM,DIG,0,0,11875,
4,20,Martinez Brayelin Elizabeth ,OH,7,2,10,50.0,DOM,DIG,0,0,11875,
5,1,Vargas Valdez Annerys Victoria ,MB,4,2,6,33.33,DOM,DIG,0,0,11875,
6,21,Martinez Jineiry ,MB,3,2,5,20.0,DOM,DIG,0,0,11875,
7,16,Peña Isabel Yonkaira Paola ,OH,1,0,3,33.33,DOM,DIG,0,0,11875,
8,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,,DOM,DIG,0,0,11875,
9,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,0,0,11875,
10,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,0,0,11875,
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,0,0,11875,
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,,DOM,DIG,0,0,11875,
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,0,0,11875,
0,18,De La Cruz De Peña Bethania ,OH,4,1,5,60.0,DOM,DIG,1,22,11875,0.0
1,14,Rivera Brens Prisilla (C),OH,3,2,5,20.0,DOM,DIG,1,22,11875,0.0
2,20,Martinez Brayelin Elizabeth ,OH,2,0,2,100.0,DOM,DIG,1,22,11875,0.0
3,7,Marte Frica Niverka Dharlenis ,S,1,0,1,100.0,DOM,DIG,1,22,11875,0.0
4,1,Vargas Valdez Annerys Victoria ,MB,0,1,1,-100.0,DOM,DIG,1,22,11875,0.0
5,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,,DOM,DIG,1,22,11875,0.0
6,5,Castillo Brenda ,L,0,1,1,-100.0,DOM,DIG,1,22,11875,0.0
7,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,1,22,11875,0.0
8,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,1,22,11875,0.0
9,16,Peña Isabel Yonkaira Paola ,OH,0,0,2,0.0,DOM,DIG,1,22,11875,0.0
10,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,1,22,11875,0.0
11,21,Martinez Jineiry ,MB,0,1,1,-100.0,DOM,DIG,1,22,11875,0.0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,,DOM,DIG,1,22,11875,0.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,1,22,11875,0.0
0,5,Castillo Brenda ,L,7,2,9,55.56,DOM,DIG,2,25,11875,1.0
1,7,Marte Frica Niverka Dharlenis ,S,3,1,5,40.0,DOM,DIG,2,25,11875,1.0
2,14,Rivera Brens Prisilla (C),OH,3,2,5,20.0,DOM,DIG,2,25,11875,1.0
3,21,Martinez Jineiry ,MB,3,0,3,100.0,DOM,DIG,2,25,11875,1.0
4,1,Vargas Valdez Annerys Victoria ,MB,2,0,2,100.0,DOM,DIG,2,25,11875,1.0
5,18,De La Cruz De Peña Bethania ,OH,2,0,2,100.0,DOM,DIG,2,25,11875,1.0
6,20,Martinez Brayelin Elizabeth ,OH,1,0,1,100.0,DOM,DIG,2,25,11875,1.0
7,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,,DOM,DIG,2,25,11875,1.0
8,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,2,25,11875,1.0
9,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,2,25,11875,1.0
10,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,,DOM,DIG,2,25,11875,1.0
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,2,25,11875,1.0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,,DOM,DIG,2,25,11875,1.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,2,25,11875,1.0
0,5,Castillo Brenda ,L,14,3,17,64.71,DOM,DIG,3,28,11875,1.0
1,7,Marte Frica Niverka Dharlenis ,S,5,1,6,66.67,DOM,DIG,3,28,11875,1.0
2,14,Rivera Brens Prisilla (C),OH,3,3,7,0.0,DOM,DIG,3,28,11875,1.0
3,18,De La Cruz De Peña Bethania ,OH,3,1,4,50.0,DOM,DIG,3,28,11875,1.0
4,20,Martinez Brayelin Elizabeth ,OH,2,1,3,33.33,DOM,DIG,3,28,11875,1.0
5,1,Vargas Valdez Annerys Victoria ,MB,1,1,2,0.0,DOM,DIG,3,28,11875,1.0
6,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,,DOM,DIG,3,28,11875,1.0
7,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,3,28,11875,1.0
8,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,3,28,11875,1.0
9,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,,DOM,DIG,3,28,11875,1.0
10,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,3,28,11875,1.0
11,21,Martinez Jineiry ,MB,0,0,0,,DOM,DIG,3,28,11875,1.0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,,DOM,DIG,3,28,11875,1.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,3,28,11875,1.0
0,5,Castillo Brenda ,L,5,2,11,27.27,DOM,DIG,4,25,11875,1.0
1,7,Marte Frica Niverka Dharlenis ,S,3,1,4,50.0,DOM,DIG,4,25,11875,1.0
2,14,Rivera Brens Prisilla (C),OH,3,0,3,100.0,DOM,DIG,4,25,11875,1.0
3,18,De La Cruz De Peña Bethania ,OH,2,1,3,33.33,DOM,DIG,4,25,11875,1.0
4,20,Martinez Brayelin Elizabeth ,OH,2,1,4,25.0,DOM,DIG,4,25,11875,1.0
5,1,Vargas Valdez Annerys Victoria ,MB,1,0,1,100.0,DOM,DIG,4,25,11875,1.0
6,16,Peña Isabel Yonkaira Paola ,OH,1,0,1,100.0,DOM,DIG,4,25,11875,1.0
7,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,,DOM,DIG,4,25,11875,1.0
8,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,4,25,11875,1.0
9,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,4,25,11875,1.0
10,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,4,25,11875,1.0
11,21,Martinez Jineiry ,MB,0,1,1,-100.0,DOM,DIG,4,25,11875,1.0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,,DOM,DIG,4,25,11875,1.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,4,25,11875,1.0
0,10,Braga Guimaraes Gabriela ,OH,14,1,17,76.47,BRA,DIG,0,0,11877,
1,18,Brait Camila ,L,14,1,15,86.67,BRA,DIG,0,0,11877,
2,11,Caixeta Tandara ,OH,12,3,16,56.25,BRA,DIG,0,0,11877,
3,7,Montibeller Rosamaria ,OH,10,5,16,31.25,BRA,DIG,0,0,11877,
4,9,Ratzke Roberta Silva ,S,7,3,12,33.33,BRA,DIG,0,0,11877,
5,15,Da Silva Ana Carolina ,MB,2,2,4,0.0,BRA,DIG,0,0,11877,
6,20,Correa Ana Beatriz ,MB,2,0,3,66.67,BRA,DIG,0,0,11877,
7,8,Silva Carneiro Macris Fernanda ,S,1,1,2,0.0,BRA,DIG,0,0,11877,
8,24,Geraldo Teixeira Lorenne ,O,1,0,1,100.0,BRA,DIG,0,0,11877,
9,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,,BRA,DIG,0,0,11877,
10,5,Da Silva Adenizia ,MB,0,0,0,,BRA,DIG,0,0,11877,
11,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,,BRA,DIG,0,0,11877,
12,16,Rodrigues Fernanda (C),OH,0,0,0,,BRA,DIG,0,0,11877,
13,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,1,0.0,BRA,DIG,0,0,11877,
0,10,Braga Guimaraes Gabriela ,OH,4,1,5,60.0,BRA,DIG,1,19,11877,0.0
1,11,Caixeta Tandara ,OH,4,2,7,28.57,BRA,DIG,1,19,11877,0.0
2,18,Brait Camila ,L,4,0,4,100.0,BRA,DIG,1,19,11877,0.0
3,7,Montibeller Rosamaria ,OH,1,0,1,100.0,BRA,DIG,1,19,11877,0.0
4,8,Silva Carneiro Macris Fernanda ,S,1,1,2,0.0,BRA,DIG,1,19,11877,0.0
5,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,,BRA,DIG,1,19,11877,0.0
6,5,Da Silva Adenizia ,MB,0,0,0,,BRA,DIG,1,19,11877,0.0
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,,BRA,DIG,1,19,11877,0.0
8,9,Ratzke Roberta Silva ,S,0,0,1,0.0,BRA,DIG,1,19,11877,0.0
9,15,Da Silva Ana Carolina ,MB,0,0,0,,BRA,DIG,1,19,11877,0.0
10,16,Rodrigues Fernanda (C),OH,0,0,0,,BRA,DIG,1,19,11877,0.0
11,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,1,0.0,BRA,DIG,1,19,11877,0.0
12,20,Correa Ana Beatriz ,MB,0,0,0,,BRA,DIG,1,19,11877,0.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,,BRA,DIG,1,19,11877,0.0
0,10,Braga Guimaraes Gabriela ,OH,3,0,3,100.0,BRA,DIG,2,25,11877,1.0
1,11,Caixeta Tandara ,OH,3,1,4,50.0,BRA,DIG,2,25,11877,1.0
2,18,Brait Camila ,L,3,1,4,50.0,BRA,DIG,2,25,11877,1.0
3,9,Ratzke Roberta Silva ,S,2,0,3,66.67,BRA,DIG,2,25,11877,1.0
4,15,Da Silva Ana Carolina ,MB,1,0,1,100.0,BRA,DIG,2,25,11877,1.0
5,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,,BRA,DIG,2,25,11877,1.0
6,5,Da Silva Adenizia ,MB,0,0,0,,BRA,DIG,2,25,11877,1.0
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,,BRA,DIG,2,25,11877,1.0
8,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,2,25,11877,1.0
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,,BRA,DIG,2,25,11877,1.0
10,16,Rodrigues Fernanda (C),OH,0,0,0,,BRA,DIG,2,25,11877,1.0
11,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,,BRA,DIG,2,25,11877,1.0
12,20,Correa Ana Beatriz ,MB,0,0,0,,BRA,DIG,2,25,11877,1.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,,BRA,DIG,2,25,11877,1.0
0,7,Montibeller Rosamaria ,OH,9,4,14,35.71,BRA,DIG,3,25,11877,1.0
1,10,Braga Guimaraes Gabriela ,OH,3,0,4,75.0,BRA,DIG,3,25,11877,1.0
2,11,Caixeta Tandara ,OH,3,0,3,100.0,BRA,DIG,3,25,11877,1.0
3,9,Ratzke Roberta Silva ,S,2,0,2,100.0,BRA,DIG,3,25,11877,1.0
4,18,Brait Camila ,L,2,0,2,100.0,BRA,DIG,3,25,11877,1.0
5,20,Correa Ana Beatriz ,MB,2,0,3,66.67,BRA,DIG,3,25,11877,1.0
6,24,Geraldo Teixeira Lorenne ,O,1,0,1,100.0,BRA,DIG,3,25,11877,1.0
7,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,,BRA,DIG,3,25,11877,1.0
8,5,Da Silva Adenizia ,MB,0,0,0,,BRA,DIG,3,25,11877,1.0
9,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,,BRA,DIG,3,25,11877,1.0
10,8,Silva Carneiro Macris Fernanda ,S,0,0,0,,BRA,DIG,3,25,11877,1.0
11,15,Da Silva Ana Carolina ,MB,0,0,0,,BRA,DIG,3,25,11877,1.0
12,16,Rodrigues Fernanda (C),OH,0,0,0,,BRA,DIG,3,25,11877,1.0
13,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,,BRA,DIG,3,25,11877,1.0
0,18,Brait Camila ,L,5,0,5,100.0,BRA,DIG,4,25,11877,1.0
1,10,Braga Guimaraes Gabriela ,OH,4,0,5,80.0,BRA,DIG,4,25,11877,1.0
2,9,Ratzke Roberta Silva ,S,3,3,6,0.0,BRA,DIG,4,25,11877,1.0
3,11,Caixeta Tandara ,OH,2,0,2,100.0,BRA,DIG,4,25,11877,1.0
4,15,Da Silva Ana Carolina ,MB,1,2,3,-33.33,BRA,DIG,4,25,11877,1.0
5,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,,BRA,DIG,4,25,11877,1.0
6,5,Da Silva Adenizia ,MB,0,0,0,,BRA,DIG,4,25,11877,1.0
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,,BRA,DIG,4,25,11877,1.0
8,7,Montibeller Rosamaria ,OH,0,1,1,-100.0,BRA,DIG,4,25,11877,1.0
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,,BRA,DIG,4,25,11877,1.0
10,16,Rodrigues Fernanda (C),OH,0,0,0,,BRA,DIG,4,25,11877,1.0
11,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,,BRA,DIG,4,25,11877,1.0
12,20,Correa Ana Beatriz ,MB,0,0,0,,BRA,DIG,4,25,11877,1.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,,BRA,DIG,4,25,11877,1.0
0,23,De Bortoli Chiara ,L,17,7,25,40.0,ITA,DIG,0,0,11877,
1,19,Mingardi Camilla ,OH,14,5,23,39.13,ITA,DIG,0,0,11877,
2,29,D'Odorico Sofia ,OH,6,4,11,18.18,ITA,DIG,0,0,11877,
3,2,Bosio Francesca (C),S,5,3,10,20.0,ITA,DIG,0,0,11877,
4,4,Bonifacio Sara ,MB,5,0,5,100.0,ITA,DIG,0,0,11877,
5,21,Lubian Marina ,MB,2,0,2,100.0,ITA,DIG,0,0,11877,
6,28,Melli Giulia ,OH,2,4,8,-25.0,ITA,DIG,0,0,11877,
7,31,Fersino Eleonora ,L,2,0,3,66.67,ITA,DIG,0,0,11877,
8,12,Guerra Anastasia ,OH,1,0,1,100.0,ITA,DIG,0,0,11877,
9,32,Omoruyi Oghosasere Loveth ,OH,1,0,3,33.33,ITA,DIG,0,0,11877,
10,15,Nwakalor Sylvia Chinelo ,O,0,0,0,,ITA,DIG,0,0,11877,
11,24,Mazzaro Alessia ,MB,0,0,0,,ITA,DIG,0,0,11877,
12,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,0,0,11877,
13,27,Furlan Eleonora ,MB,0,1,1,-100.0,ITA,DIG,0,0,11877,
0,23,De Bortoli Chiara ,L,5,1,7,57.14,ITA,DIG,1,25,11877,1.0
1,19,Mingardi Camilla ,OH,4,3,8,12.5,ITA,DIG,1,25,11877,1.0
2,29,D'Odorico Sofia ,OH,2,1,4,25.0,ITA,DIG,1,25,11877,1.0
3,2,Bosio Francesca (C),S,1,2,3,-33.33,ITA,DIG,1,25,11877,1.0
4,4,Bonifacio Sara ,MB,1,0,1,100.0,ITA,DIG,1,25,11877,1.0
5,21,Lubian Marina ,MB,1,0,1,100.0,ITA,DIG,1,25,11877,1.0
6,12,Guerra Anastasia ,OH,0,0,0,,ITA,DIG,1,25,11877,1.0
7,15,Nwakalor Sylvia Chinelo ,O,0,0,0,,ITA,DIG,1,25,11877,1.0
8,24,Mazzaro Alessia ,MB,0,0,0,,ITA,DIG,1,25,11877,1.0
9,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,1,25,11877,1.0
10,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,1,25,11877,1.0
11,28,Melli Giulia ,OH,0,1,1,-100.0,ITA,DIG,1,25,11877,1.0
12,31,Fersino Eleonora ,L,0,0,0,,ITA,DIG,1,25,11877,1.0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,1,25,11877,1.0
0,19,Mingardi Camilla ,OH,2,0,3,66.67,ITA,DIG,2,15,11877,0.0
1,23,De Bortoli Chiara ,L,2,4,6,-33.33,ITA,DIG,2,15,11877,0.0
2,21,Lubian Marina ,MB,1,0,1,100.0,ITA,DIG,2,15,11877,0.0
3,29,D'Odorico Sofia ,OH,1,0,1,100.0,ITA,DIG,2,15,11877,0.0
4,2,Bosio Francesca (C),S,0,1,1,-100.0,ITA,DIG,2,15,11877,0.0
5,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,2,15,11877,0.0
6,12,Guerra Anastasia ,OH,0,0,0,,ITA,DIG,2,15,11877,0.0
7,15,Nwakalor Sylvia Chinelo ,O,0,0,0,,ITA,DIG,2,15,11877,0.0
8,24,Mazzaro Alessia ,MB,0,0,0,,ITA,DIG,2,15,11877,0.0
9,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,2,15,11877,0.0
10,27,Furlan Eleonora ,MB,0,1,1,-100.0,ITA,DIG,2,15,11877,0.0
11,28,Melli Giulia ,OH,0,2,2,-100.0,ITA,DIG,2,15,11877,0.0
12,31,Fersino Eleonora ,L,0,0,0,,ITA,DIG,2,15,11877,0.0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,2,15,11877,0.0
0,23,De Bortoli Chiara ,L,7,1,8,75.0,ITA,DIG,3,19,11877,0.0
1,19,Mingardi Camilla ,OH,5,1,7,57.14,ITA,DIG,3,19,11877,0.0
2,4,Bonifacio Sara ,MB,3,0,3,100.0,ITA,DIG,3,19,11877,0.0
3,2,Bosio Francesca (C),S,2,0,3,66.67,ITA,DIG,3,19,11877,0.0
4,29,D'Odorico Sofia ,OH,2,1,3,33.33,ITA,DIG,3,19,11877,0.0
5,12,Guerra Anastasia ,OH,1,0,1,100.0,ITA,DIG,3,19,11877,0.0
6,28,Melli Giulia ,OH,1,0,2,50.0,ITA,DIG,3,19,11877,0.0
7,31,Fersino Eleonora ,L,1,0,1,100.0,ITA,DIG,3,19,11877,0.0
8,32,Omoruyi Oghosasere Loveth ,OH,1,0,3,33.33,ITA,DIG,3,19,11877,0.0
9,15,Nwakalor Sylvia Chinelo ,O,0,0,0,,ITA,DIG,3,19,11877,0.0
10,21,Lubian Marina ,MB,0,0,0,,ITA,DIG,3,19,11877,0.0
11,24,Mazzaro Alessia ,MB,0,0,0,,ITA,DIG,3,19,11877,0.0
12,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,3,19,11877,0.0
13,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,3,19,11877,0.0
0,19,Mingardi Camilla ,OH,3,1,5,40.0,ITA,DIG,4,19,11877,0.0
1,23,De Bortoli Chiara ,L,3,1,4,50.0,ITA,DIG,4,19,11877,0.0
2,2,Bosio Francesca (C),S,2,0,3,66.67,ITA,DIG,4,19,11877,0.0
3,4,Bonifacio Sara ,MB,1,0,1,100.0,ITA,DIG,4,19,11877,0.0
4,28,Melli Giulia ,OH,1,1,3,0.0,ITA,DIG,4,19,11877,0.0
5,29,D'Odorico Sofia ,OH,1,2,3,-33.33,ITA,DIG,4,19,11877,0.0
6,31,Fersino Eleonora ,L,1,0,2,50.0,ITA,DIG,4,19,11877,0.0
7,12,Guerra Anastasia ,OH,0,0,0,,ITA,DIG,4,19,11877,0.0
8,15,Nwakalor Sylvia Chinelo ,O,0,0,0,,ITA,DIG,4,19,11877,0.0
9,21,Lubian Marina ,MB,0,0,0,,ITA,DIG,4,19,11877,0.0
10,24,Mazzaro Alessia ,MB,0,0,0,,ITA,DIG,4,19,11877,0.0
11,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,4,19,11877,0.0
12,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,4,19,11877,0.0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,4,19,11877,0.0
0,14,Kobata Mako ,L,13,2,15,73.33,JPN,DIG,0,0,11879,
1,2,Nishida Sarina ,OH,10,1,13,69.23,JPN,DIG,0,0,11879,
2,1,Kurogo Ai ,OH,9,3,14,42.86,JPN,DIG,0,0,11879,
3,8,Ishikawa Mayu ,OH,9,4,15,33.33,JPN,DIG,0,0,11879,
4,24,Momii Aki ,S,7,1,9,66.67,JPN,DIG,0,0,11879,
5,15,Inoue Kotoe ,L,3,1,4,50.0,JPN,DIG,0,0,11879,
6,19,Yamada Nichika ,MB,2,2,5,0.0,JPN,DIG,0,0,11879,
